ETATS ACHEMINEMENT RIVIERE MILIEUX HUMIDES RIVERAIN;ONDE CINEMATIQUE MODIFIEE( 4.3.6.0033 )
DATE_HEURE;2020-07-01 00:00

TRONCON;WET V;WET A;WET D;OCM QAMONT 1;OCM QAPPORTLAT 1;OCM QAVAL 1;OCM QAMONT 2;OCM QAPPORTLAT 2;OCM QAVAL 2;OCM QAMONT 3;OCM QAPPORTLAT 3;OCM QAVAL 3
86;0.001000000047;318.781860351562;0.000003136941;0.210720404983;0.000548719894;0.212712615728;0.212712615728;0.000920914812;0.213633522391;0.213633522391;0.000548719894;0.215647056699
87;0.001000000047;245.600982666016;0.000004071645;0.200189307332;0.000011861082;0.200271278620;0.200271278620;0.000259436521;0.200530707836;0.200530707836;0.000011861082;0.200612887740
88;0.001000000047;15.395442962646;0.000064954278;0.000000000000;0.002722718054;0.002722813515;0.002722813515;0.000002397881;0.002725211438;0.002725211438;0.000033017772;0.002758230316
89;0.001000000047;80.520736694336;0.000012419159;0.196749985218;0.000045209850;0.197064772248;0.197064772248;0.000047679328;0.197112455964;0.197112455964;0.000045209850;0.197431072593
90;1050.923706054688;24176.521484375000;0.043468780816;0.181272551417;0.002630332019;0.184579148889;0.184579148889;0.003639637260;0.188218787313;0.188218787313;0.002630332019;0.191545009613
91;0.001000000047;84.463188171387;0.000011839476;0.180844977498;0.000024497880;0.180959478021;0.180959478021;0.000198124806;0.181157588959;0.181157588959;0.000024497880;0.181272551417
92;0.001000000047;70.158378601074;0.000014253464;0.176399052143;0.000007809703;0.176518961787;0.176518961787;0.000020099045;0.176539063454;0.176539063454;0.000007809703;0.176659792662
93;0.001000000047;6.295808315277;0.000158835814;0.000000000000;0.000006235034;0.000006235034;0.000006235034;0.000001055012;0.000007290046;0.000007290046;0.000725220190;0.000732616347
94;27.385875701904;6276.707519531250;0.004363096319;0.171204954386;0.001102829934;0.172884091735;0.172884091735;0.001074709697;0.173958808184;0.173958808184;0.001102829934;0.175666436553
96;8.659772872925;3740.797119140625;0.002314953832;0.160893931985;0.003142054426;0.164540112019;0.164540112019;0.000606947811;0.165147066116;0.165147066116;0.003142054426;0.168812006712
97;0.001000000047;70.158378601074;0.000014253464;0.058395538479;0.000000000000;0.058395538479;0.058395538479;0.000069881709;0.058465421200;0.058465421200;0.000000000000;0.058465421200
