IdTroncon;Annee;Mois;Jour;Heure;wet_v (m3);wet_a (m2);wet_d (m);sur_q (m3/s);Hauteur d'eau (m);qd (m3/s)
91;2020;1;1;0;886.29010;10912.86621;0.08122;0.00000;0.22639;1.18468
91;2020;1;1;0;890.48322;10931.16602;0.08146;0.00000;0.22457;1.16884
91;2020;1;1;0;894.66974;10949.38086;0.08171;0.00000;0.22105;1.13848
91;2020;1;1;0;898.84900;10967.50977;0.08196;0.00000;0.21623;1.09741
91;2020;1;1;0;903.02136;10985.55469;0.08220;0.00000;0.21179;1.06010
91;2020;1;1;0;907.18774;11003.52051;0.08245;0.00000;0.20910;1.03774
91;2020;1;1;0;911.34882;11021.41113;0.08269;0.00000;0.20772;1.02632
91;2020;1;1;0;915.50488;11039.22559;0.08293;0.00000;0.20692;1.01974
91;2020;1;1;0;919.65613;11056.96875;0.08317;0.00000;0.20649;1.01625
91;2020;1;1;0;923.80273;11074.64062;0.08342;0.00000;0.20628;1.01454
91;2020;1;1;0;927.94476;11092.24219;0.08366;0.00000;0.20624;1.01419
91;2020;1;1;0;932.08228;11109.77344;0.08390;0.00000;0.20630;1.01466
91;2020;1;1;0;936.21533;11127.23633;0.08414;0.00000;0.20643;1.01573
91;2020;1;1;0;940.34406;11144.62988;0.08438;0.00000;0.20660;1.01718
91;2020;1;1;0;944.46844;11161.95801;0.08461;0.00000;0.20681;1.01889
91;2020;1;1;0;948.58850;11179.21875;0.08485;0.00000;0.20704;1.02076
91;2020;1;1;0;952.70422;11196.41211;0.08509;0.00000;0.20728;1.02271
91;2020;1;1;0;956.81561;11213.54004;0.08533;0.00000;0.20752;1.02469
91;2020;1;1;0;960.92273;11230.60352;0.08556;0.00000;0.20775;1.02663
91;2020;1;1;0;965.02557;11247.60156;0.08580;0.00000;0.20798;1.02849
91;2020;1;1;0;969.12415;11264.53516;0.08603;0.00000;0.20819;1.03021
91;2020;1;1;0;973.21844;11281.40625;0.08627;0.00000;0.20838;1.03178
91;2020;1;1;0;977.30847;11298.21387;0.08650;0.00000;0.20855;1.03316
91;2020;1;1;0;981.39435;11314.95898;0.08673;0.00000;0.20869;1.03437
91;2020;1;1;0;985.47595;11331.64062;0.08697;0.00000;0.20881;1.03538
91;2020;1;1;0;989.55334;11348.26172;0.08720;0.00000;0.20892;1.03622
91;2020;1;1;0;993.62646;11364.82129;0.08743;0.00000;0.20900;1.03689
91;2020;1;1;0;997.69537;11381.31934;0.08766;0.00000;0.20906;1.03742
91;2020;1;1;0;1001.76001;11397.75781;0.08789;0.00000;0.20911;1.03781
91;2020;1;1;0;1005.82050;11414.13574;0.08812;0.00000;0.20914;1.03810
91;2020;1;1;0;1009.87677;11430.45508;0.08835;0.00000;0.20917;1.03829
91;2020;1;1;0;1013.92883;11446.71484;0.08858;0.00000;0.20918;1.03841
91;2020;1;1;0;1017.97668;11462.91602;0.08881;0.00000;0.20919;1.03847
91;2020;1;1;0;1022.02039;11479.05859;0.08903;0.00000;0.20919;1.03848
91;2020;1;1;0;1026.05994;11495.14453;0.08926;0.00000;0.20919;1.03846
91;2020;1;1;0;1030.09534;11511.17285;0.08949;0.00000;0.20918;1.03841
91;2020;1;1;0;1034.12659;11527.14355;0.08971;0.00000;0.20917;1.03835
91;2020;1;1;0;1038.15369;11543.05859;0.08994;0.00000;0.20917;1.03828
91;2020;1;1;0;1042.17676;11558.91797;0.09016;0.00000;0.20916;1.03821
91;2020;1;1;0;1046.19568;11574.72070;0.09039;0.00000;0.20915;1.03814
91;2020;1;1;0;1050.21057;11590.46973;0.09061;0.00000;0.20914;1.03807
91;2020;1;1;0;1054.22144;11606.16309;0.09083;0.00000;0.20913;1.03801
91;2020;1;1;0;1058.22827;11621.80371;0.09106;0.00000;0.20913;1.03796
91;2020;1;1;0;1062.23108;11637.38965;0.09128;0.00000;0.20912;1.03792
91;2020;1;1;0;1066.22986;11652.92090;0.09150;0.00000;0.20912;1.03789
91;2020;1;1;0;1070.22461;11668.40039;0.09172;0.00000;0.20912;1.03788
91;2020;1;1;0;1074.21533;11683.82812;0.09194;0.00000;0.20912;1.03788
91;2020;1;1;0;1078.20215;11699.20215;0.09216;0.00000;0.20912;1.03789
91;2020;1;2;0;1078.05176;11698.62305;0.09215;0.00000;0.20816;1.03002
91;2020;1;2;0;1077.90002;11698.03906;0.09214;0.00000;0.20546;1.00783
91;2020;1;2;0;1077.74658;11697.44727;0.09214;0.00000;0.20190;0.97890
91;2020;1;2;0;1077.59131;11696.84863;0.09213;0.00000;0.19797;0.94734
91;2020;1;2;0;1077.43408;11696.24316;0.09212;0.00000;0.19404;0.91619
91;2020;1;2;0;1077.27551;11695.63184;0.09211;0.00000;0.19110;0.89316
91;2020;1;2;0;1077.11597;11695.01758;0.09210;0.00000;0.18901;0.87698
91;2020;1;2;0;1076.95581;11694.39941;0.09209;0.00000;0.18731;0.86383
91;2020;1;2;0;1076.79504;11693.78027;0.09208;0.00000;0.18585;0.85266
91;2020;1;2;0;1076.63367;11693.15820;0.09207;0.00000;0.18451;0.84240
91;2020;1;2;0;1076.47180;11692.53320;0.09206;0.00000;0.18327;0.83304
91;2020;1;2;0;1076.30957;11691.90918;0.09206;0.00000;0.18211;0.82424
91;2020;1;2;0;1076.14697;11691.28125;0.09205;0.00000;0.18101;0.81600
91;2020;1;2;0;1075.98389;11690.65234;0.09204;0.00000;0.17998;0.80822
91;2020;1;2;0;1075.82056;11690.02246;0.09203;0.00000;0.17899;0.80084
91;2020;1;2;0;1075.65686;11689.39062;0.09202;0.00000;0.17805;0.79386
91;2020;1;2;0;1075.49280;11688.75781;0.09201;0.00000;0.17716;0.78721
91;2020;1;2;0;1075.32849;11688.12402;0.09200;0.00000;0.17630;0.78091
91;2020;1;2;0;1075.16394;11687.48926;0.09199;0.00000;0.17549;0.77492
91;2020;1;2;0;1074.99915;11686.85254;0.09198;0.00000;0.17472;0.76926
91;2020;1;2;0;1074.83411;11686.21680;0.09197;0.00000;0.17399;0.76390
91;2020;1;2;0;1074.66895;11685.57910;0.09197;0.00000;0.17330;0.75885
91;2020;1;2;0;1074.50366;11684.94043;0.09196;0.00000;0.17265;0.75410
91;2020;1;2;0;1074.33813;11684.30176;0.09195;0.00000;0.17203;0.74964
91;2020;1;2;0;1074.17261;11683.66309;0.09194;0.00000;0.17146;0.74546
91;2020;1;2;0;1074.00684;11683.02246;0.09193;0.00000;0.17092;0.74157
91;2020;1;2;0;1073.84094;11682.38281;0.09192;0.00000;0.17042;0.73793
91;2020;1;2;0;1073.67493;11681.74121;0.09191;0.00000;0.16995;0.73455
91;2020;1;2;0;1073.50891;11681.09961;0.09190;0.00000;0.16951;0.73141
91;2020;1;2;0;1073.34290;11680.45801;0.09189;0.00000;0.16910;0.72850
91;2020;1;2;0;1073.17676;11679.81641;0.09188;0.00000;0.16873;0.72580
91;2020;1;2;0;1073.01074;11679.17480;0.09187;0.00000;0.16838;0.72330
91;2020;1;2;0;1072.84460;11678.53320;0.09186;0.00000;0.16806;0.72099
91;2020;1;2;0;1072.67847;11677.89160;0.09186;0.00000;0.16776;0.71886
91;2020;1;2;0;1072.51245;11677.25000;0.09185;0.00000;0.16748;0.71688
91;2020;1;2;0;1072.34644;11676.60840;0.09184;0.00000;0.16723;0.71505
91;2020;1;2;0;1072.18042;11675.96680;0.09183;0.00000;0.16699;0.71335
91;2020;1;2;0;1072.01453;11675.32422;0.09182;0.00000;0.16677;0.71178
91;2020;1;2;0;1071.84863;11674.68262;0.09181;0.00000;0.16656;0.71031
91;2020;1;2;0;1071.68286;11674.04199;0.09180;0.00000;0.16637;0.70895
91;2020;1;2;0;1071.51721;11673.40137;0.09179;0.00000;0.16619;0.70767
91;2020;1;2;0;1071.35156;11672.76172;0.09178;0.00000;0.16602;0.70648
91;2020;1;2;0;1071.18591;11672.12109;0.09177;0.00000;0.16586;0.70536
91;2020;1;2;0;1071.02039;11671.48047;0.09176;0.00000;0.16571;0.70431
91;2020;1;2;0;1070.85498;11670.83984;0.09175;0.00000;0.16557;0.70331
91;2020;1;2;0;1070.68970;11670.20020;0.09175;0.00000;0.16544;0.70237
91;2020;1;2;0;1070.52441;11669.56152;0.09174;0.00000;0.16531;0.70149
91;2020;1;2;0;1070.35938;11668.92285;0.09173;0.00000;0.16519;0.70064
91;2020;1;3;0;1069.51929;11665.67090;0.09168;0.00000;0.16484;0.69811
91;2020;1;3;0;1068.67957;11662.41895;0.09163;0.00000;0.16388;0.69140
91;2020;1;3;0;1067.83984;11659.16406;0.09159;0.00000;0.16244;0.68126
91;2020;1;3;0;1067.00024;11655.91016;0.09154;0.00000;0.16086;0.67025
91;2020;1;3;0;1066.16077;11652.65332;0.09150;0.00000;0.15939;0.66008
91;2020;1;3;0;1065.32141;11649.39648;0.09145;0.00000;0.15820;0.65187
91;2020;1;3;0;1064.48242;11646.13867;0.09140;0.00000;0.15725;0.64540
91;2020;1;3;0;1063.64392;11642.88184;0.09136;0.00000;0.15645;0.63995
91;2020;1;3;0;1062.80579;11639.62402;0.09131;0.00000;0.15575;0.63513
91;2020;1;3;0;1061.96814;11636.36621;0.09126;0.00000;0.15508;0.63060
91;2020;1;3;0;1061.13110;11633.11035;0.09122;0.00000;0.15445;0.62631
91;2020;1;3;0;1060.29456;11629.85352;0.09117;0.00000;0.15383;0.62218
91;2020;1;3;0;1059.45850;11626.59766;0.09112;0.00000;0.15324;0.61820
91;2020;1;3;0;1058.62305;11623.34277;0.09108;0.00000;0.15267;0.61437
91;2020;1;3;0;1057.78809;11620.08691;0.09103;0.00000;0.15212;0.61069
91;2020;1;3;0;1056.95374;11616.83301;0.09098;0.00000;0.15159;0.60716
91;2020;1;3;0;1056.12000;11613.57812;0.09094;0.00000;0.15109;0.60378
91;2020;1;3;0;1055.28674;11610.32520;0.09089;0.00000;0.15060;0.60055
91;2020;1;3;0;1054.45410;11607.07227;0.09085;0.00000;0.15013;0.59745
91;2020;1;3;0;1053.62219;11603.82129;0.09080;0.00000;0.14969;0.59449
91;2020;1;3;0;1052.79077;11600.56934;0.09075;0.00000;0.14926;0.59167
91;2020;1;3;0;1051.95996;11597.31934;0.09071;0.00000;0.14885;0.58898
91;2020;1;3;0;1051.12988;11594.07031;0.09066;0.00000;0.14846;0.58641
91;2020;1;3;0;1050.30042;11590.82129;0.09061;0.00000;0.14809;0.58397
91;2020;1;3;0;1049.47156;11587.57324;0.09057;0.00000;0.14774;0.58165
91;2020;1;3;0;1048.64343;11584.32715;0.09052;0.00000;0.14740;0.57944
91;2020;1;3;0;1047.81592;11581.08105;0.09048;0.00000;0.14708;0.57735
91;2020;1;3;0;1046.98914;11577.83691;0.09043;0.00000;0.14678;0.57537
91;2020;1;3;0;1046.16309;11574.59277;0.09038;0.00000;0.14649;0.57349
91;2020;1;3;0;1045.33765;11571.35059;0.09034;0.00000;0.14622;0.57171
91;2020;1;3;0;1044.51294;11568.10840;0.09029;0.00000;0.14596;0.57002
91;2020;1;3;0;1043.68896;11564.86914;0.09025;0.00000;0.14571;0.56842
91;2020;1;3;0;1042.86560;11561.62891;0.09020;0.00000;0.14548;0.56691
91;2020;1;3;0;1042.04297;11558.39160;0.09015;0.00000;0.14526;0.56547
91;2020;1;3;0;1041.22107;11555.15332;0.09011;0.00000;0.14505;0.56412
91;2020;1;3;0;1040.39990;11551.91797;0.09006;0.00000;0.14485;0.56283
91;2020;1;3;0;1039.57947;11548.68359;0.09002;0.00000;0.14466;0.56161
91;2020;1;3;0;1038.75977;11545.45020;0.08997;0.00000;0.14449;0.56045
91;2020;1;3;0;1037.94080;11542.21777;0.08993;0.00000;0.14432;0.55935
91;2020;1;3;0;1037.12268;11538.98730;0.08988;0.00000;0.14415;0.55831
91;2020;1;3;0;1036.30518;11535.75879;0.08983;0.00000;0.14400;0.55732
91;2020;1;3;0;1035.48853;11532.53027;0.08979;0.00000;0.14385;0.55638
91;2020;1;3;0;1034.67261;11529.30469;0.08974;0.00000;0.14371;0.55548
91;2020;1;3;0;1033.85742;11526.07910;0.08970;0.00000;0.14358;0.55462
91;2020;1;3;0;1033.04309;11522.85547;0.08965;0.00000;0.14345;0.55380
91;2020;1;3;0;1032.22949;11519.63281;0.08961;0.00000;0.14333;0.55302
91;2020;1;3;0;1031.41663;11516.41113;0.08956;0.00000;0.14322;0.55227
91;2020;1;3;0;1030.60449;11513.19141;0.08952;0.00000;0.14310;0.55155
91;2020;1;4;0;1029.72156;11509.68945;0.08947;0.00000;0.14288;0.55013
91;2020;1;4;0;1028.83923;11506.18848;0.08942;0.00000;0.14228;0.54627
91;2020;1;4;0;1027.95715;11502.68457;0.08937;0.00000;0.14126;0.53979
91;2020;1;4;0;1027.07556;11499.18164;0.08932;0.00000;0.14022;0.53314
91;2020;1;4;0;1026.19446;11495.67969;0.08927;0.00000;0.13945;0.52829
91;2020;1;4;0;1025.31396;11492.17773;0.08922;0.00000;0.13893;0.52499
91;2020;1;4;0;1024.43420;11488.67578;0.08917;0.00000;0.13852;0.52241
91;2020;1;4;0;1023.55511;11485.17480;0.08912;0.00000;0.13816;0.52015
91;2020;1;4;0;1022.67688;11481.67578;0.08907;0.00000;0.13782;0.51804
91;2020;1;4;0;1021.79926;11478.17676;0.08902;0.00000;0.13749;0.51599
91;2020;1;4;0;1020.92242;11474.68066;0.08897;0.00000;0.13717;0.51397
91;2020;1;4;0;1020.04633;11471.18359;0.08892;0.00000;0.13685;0.51196
91;2020;1;4;0;1019.17096;11467.68750;0.08887;0.00000;0.13653;0.50997
91;2020;1;4;0;1018.29633;11464.19336;0.08882;0.00000;0.13621;0.50801
91;2020;1;4;0;1017.42249;11460.70020;0.08877;0.00000;0.13591;0.50611
91;2020;1;4;0;1016.54938;11457.20801;0.08873;0.00000;0.13561;0.50428
91;2020;1;4;0;1015.67700;11453.71680;0.08868;0.00000;0.13533;0.50253
91;2020;1;4;0;1014.80542;11450.22754;0.08863;0.00000;0.13506;0.50086
91;2020;1;4;0;1013.93457;11446.73828;0.08858;0.00000;0.13481;0.49928
91;2020;1;4;0;1013.06445;11443.25000;0.08853;0.00000;0.13456;0.49779
91;2020;1;4;0;1012.19513;11439.76270;0.08848;0.00000;0.13434;0.49638
91;2020;1;4;0;1011.32660;11436.27734;0.08843;0.00000;0.13412;0.49506
91;2020;1;4;0;1010.45886;11432.79395;0.08838;0.00000;0.13392;0.49381
91;2020;1;4;0;1009.59192;11429.31055;0.08833;0.00000;0.13372;0.49263
91;2020;1;4;0;1008.72583;11425.82910;0.08828;0.00000;0.13354;0.49152
91;2020;1;4;0;1007.86053;11422.34863;0.08824;0.00000;0.13337;0.49047
91;2020;1;4;0;1006.99603;11418.87012;0.08819;0.00000;0.13321;0.48947
91;2020;1;4;0;1006.13232;11415.39258;0.08814;0.00000;0.13306;0.48853
91;2020;1;4;0;1005.26947;11411.91602;0.08809;0.00000;0.13291;0.48763
91;2020;1;4;0;1004.40741;11408.44141;0.08804;0.00000;0.13277;0.48678
91;2020;1;4;0;1003.54620;11404.96777;0.08799;0.00000;0.13264;0.48597
91;2020;1;4;0;1002.68579;11401.49512;0.08794;0.00000;0.13251;0.48519
91;2020;1;4;0;1001.82617;11398.02539;0.08789;0.00000;0.13239;0.48445
91;2020;1;4;0;1000.96747;11394.55664;0.08785;0.00000;0.13227;0.48374
91;2020;1;4;0;1000.10956;11391.08789;0.08780;0.00000;0.13216;0.48306
91;2020;1;4;0;999.25250;11387.62207;0.08775;0.00000;0.13205;0.48240
91;2020;1;4;0;998.39624;11384.15723;0.08770;0.00000;0.13195;0.48177
91;2020;1;4;0;997.54083;11380.69336;0.08765;0.00000;0.13185;0.48117
91;2020;1;4;0;996.68628;11377.23242;0.08760;0.00000;0.13175;0.48058
91;2020;1;4;0;995.83258;11373.77246;0.08756;0.00000;0.13166;0.48002
91;2020;1;4;0;994.97974;11370.31348;0.08751;0.00000;0.13157;0.47948
91;2020;1;4;0;994.12769;11366.85547;0.08746;0.00000;0.13148;0.47895
91;2020;1;4;0;993.27649;11363.40039;0.08741;0.00000;0.13140;0.47845
91;2020;1;4;0;992.42621;11359.94629;0.08736;0.00000;0.13132;0.47795
91;2020;1;4;0;991.57678;11356.49316;0.08731;0.00000;0.13124;0.47748
91;2020;1;4;0;990.72815;11353.04297;0.08727;0.00000;0.13117;0.47701
91;2020;1;4;0;989.88037;11349.59277;0.08722;0.00000;0.13109;0.47656
91;2020;1;4;0;989.03345;11346.14453;0.08717;0.00000;0.13102;0.47613
91;2020;1;5;0;988.34998;11343.36133;0.08713;0.00000;0.13095;0.47573
91;2020;1;5;0;987.66724;11340.57910;0.08709;0.00000;0.13091;0.47545
91;2020;1;5;0;986.98517;11337.79785;0.08705;0.00000;0.13090;0.47542
91;2020;1;5;0;986.30383;11335.01855;0.08701;0.00000;0.13093;0.47561
91;2020;1;5;0;985.62323;11332.24121;0.08698;0.00000;0.13096;0.47577
91;2020;1;5;0;984.94330;11329.46582;0.08694;0.00000;0.13097;0.47582
91;2020;1;5;0;984.26416;11326.69238;0.08690;0.00000;0.13096;0.47578
91;2020;1;5;0;983.58569;11323.91992;0.08686;0.00000;0.13095;0.47568
91;2020;1;5;0;982.90790;11321.15039;0.08682;0.00000;0.13093;0.47559
91;2020;1;5;0;982.23083;11318.38086;0.08678;0.00000;0.13092;0.47555
91;2020;1;5;0;981.55450;11315.61328;0.08674;0.00000;0.13093;0.47557
91;2020;1;5;0;980.87885;11312.84863;0.08670;0.00000;0.13094;0.47566
91;2020;1;5;0;980.20398;11310.08398;0.08667;0.00000;0.13097;0.47581
91;2020;1;5;0;979.52979;11307.32324;0.08663;0.00000;0.13100;0.47601
91;2020;1;5;0;978.85632;11304.56250;0.08659;0.00000;0.13104;0.47625
91;2020;1;5;0;978.18365;11301.80371;0.08655;0.00000;0.13108;0.47651
91;2020;1;5;0;977.51166;11299.04688;0.08651;0.00000;0.13113;0.47678
91;2020;1;5;0;976.84039;11296.29199;0.08647;0.00000;0.13117;0.47705
91;2020;1;5;0;976.16986;11293.53906;0.08644;0.00000;0.13121;0.47731
91;2020;1;5;0;975.50012;11290.78809;0.08640;0.00000;0.13126;0.47756
91;2020;1;5;0;974.83105;11288.03809;0.08636;0.00000;0.13129;0.47779
91;2020;1;5;0;974.16272;11285.29102;0.08632;0.00000;0.13133;0.47801
91;2020;1;5;0;973.49506;11282.54395;0.08628;0.00000;0.13136;0.47820
91;2020;1;5;0;972.82819;11279.79980;0.08625;0.00000;0.13139;0.47837
91;2020;1;5;0;972.16205;11277.05762;0.08621;0.00000;0.13141;0.47852
91;2020;1;5;0;971.49658;11274.31641;0.08617;0.00000;0.13144;0.47865
91;2020;1;5;0;970.83179;11271.57715;0.08613;0.00000;0.13145;0.47876
91;2020;1;5;0;970.16779;11268.84082;0.08609;0.00000;0.13147;0.47886
91;2020;1;5;0;969.50446;11266.10449;0.08606;0.00000;0.13148;0.47893
91;2020;1;5;0;968.84186;11263.37109;0.08602;0.00000;0.13149;0.47899
91;2020;1;5;0;968.17993;11260.63867;0.08598;0.00000;0.13150;0.47903
91;2020;1;5;0;967.51874;11257.90820;0.08594;0.00000;0.13150;0.47905
91;2020;1;5;0;966.85828;11255.17969;0.08590;0.00000;0.13150;0.47906
91;2020;1;5;0;966.19849;11252.45312;0.08587;0.00000;0.13150;0.47905
91;2020;1;5;0;965.53937;11249.72656;0.08583;0.00000;0.13150;0.47903
91;2020;1;5;0;964.88098;11247.00293;0.08579;0.00000;0.13149;0.47900
91;2020;1;5;0;964.22327;11244.28125;0.08575;0.00000;0.13148;0.47895
91;2020;1;5;0;963.56622;11241.56055;0.08571;0.00000;0.13147;0.47888
91;2020;1;5;0;962.90991;11238.84277;0.08568;0.00000;0.13146;0.47881
91;2020;1;5;0;962.25433;11236.12500;0.08564;0.00000;0.13145;0.47872
91;2020;1;5;0;961.59943;11233.41016;0.08560;0.00000;0.13143;0.47863
91;2020;1;5;0;960.94519;11230.69629;0.08556;0.00000;0.13141;0.47852
91;2020;1;5;0;960.29163;11227.98438;0.08553;0.00000;0.13139;0.47840
91;2020;1;5;0;959.63873;11225.27441;0.08549;0.00000;0.13137;0.47827
91;2020;1;5;0;958.98651;11222.56543;0.08545;0.00000;0.13135;0.47813
91;2020;1;5;0;958.33496;11219.85742;0.08541;0.00000;0.13133;0.47799
91;2020;1;5;0;957.68414;11217.15234;0.08538;0.00000;0.13130;0.47784
91;2020;1;5;0;957.03406;11214.44922;0.08534;0.00000;0.13128;0.47768
91;2020;1;6;0;956.34399;11211.57715;0.08530;0.00000;0.13122;0.47732
91;2020;1;6;0;955.65454;11208.70801;0.08526;0.00000;0.13107;0.47644
91;2020;1;6;0;954.96576;11205.83984;0.08522;0.00000;0.13085;0.47513
91;2020;1;6;0;954.27765;11202.97266;0.08518;0.00000;0.13064;0.47385
91;2020;1;6;0;953.59015;11200.10645;0.08514;0.00000;0.13046;0.47275
91;2020;1;6;0;952.90326;11197.24219;0.08510;0.00000;0.13031;0.47185
91;2020;1;6;0;952.21710;11194.37988;0.08506;0.00000;0.13018;0.47106
91;2020;1;6;0;951.53162;11191.51855;0.08502;0.00000;0.13005;0.47030
91;2020;1;6;0;950.84680;11188.65918;0.08498;0.00000;0.12993;0.46955
91;2020;1;6;0;950.16260;11185.79980;0.08494;0.00000;0.12980;0.46878
91;2020;1;6;0;949.47913;11182.94238;0.08490;0.00000;0.12967;0.46800
91;2020;1;6;0;948.79633;11180.08789;0.08486;0.00000;0.12954;0.46720
91;2020;1;6;0;948.11414;11177.23340;0.08483;0.00000;0.12941;0.46639
91;2020;1;6;0;947.43262;11174.38086;0.08479;0.00000;0.12927;0.46558
91;2020;1;6;0;946.75177;11171.52930;0.08475;0.00000;0.12914;0.46478
91;2020;1;6;0;946.07159;11168.67969;0.08471;0.00000;0.12900;0.46399
91;2020;1;6;0;945.39209;11165.83203;0.08467;0.00000;0.12887;0.46321
91;2020;1;6;0;944.71326;11162.98438;0.08463;0.00000;0.12875;0.46246
91;2020;1;6;0;944.03503;11160.13965;0.08459;0.00000;0.12863;0.46174
91;2020;1;6;0;943.35754;11157.29492;0.08455;0.00000;0.12851;0.46104
91;2020;1;6;0;942.68073;11154.45312;0.08451;0.00000;0.12840;0.46038
91;2020;1;6;0;942.00458;11151.61230;0.08447;0.00000;0.12829;0.45974
91;2020;1;6;0;941.32910;11148.77344;0.08443;0.00000;0.12819;0.45914
91;2020;1;6;0;940.65436;11145.93652;0.08439;0.00000;0.12810;0.45856
91;2020;1;6;0;939.98022;11143.09961;0.08436;0.00000;0.12800;0.45801
91;2020;1;6;0;939.30682;11140.26562;0.08432;0.00000;0.12791;0.45748
91;2020;1;6;0;938.63403;11137.43262;0.08428;0.00000;0.12783;0.45697
91;2020;1;6;0;937.96198;11134.60059;0.08424;0.00000;0.12775;0.45649
91;2020;1;6;0;937.29065;11131.77148;0.08420;0.00000;0.12767;0.45602
91;2020;1;6;0;936.61993;11128.94238;0.08416;0.00000;0.12760;0.45557
91;2020;1;6;0;935.94995;11126.11621;0.08412;0.00000;0.12752;0.45514
91;2020;1;6;0;935.28064;11123.29102;0.08408;0.00000;0.12745;0.45473
91;2020;1;6;0;934.61206;11120.46777;0.08404;0.00000;0.12739;0.45433
91;2020;1;6;0;933.94415;11117.64648;0.08401;0.00000;0.12732;0.45394
91;2020;1;6;0;933.27692;11114.82617;0.08397;0.00000;0.12726;0.45357
91;2020;1;6;0;932.61041;11112.00781;0.08393;0.00000;0.12720;0.45321
91;2020;1;6;0;931.94458;11109.19043;0.08389;0.00000;0.12714;0.45287
91;2020;1;6;0;931.27948;11106.37500;0.08385;0.00000;0.12708;0.45253
91;2020;1;6;0;930.61499;11103.56152;0.08381;0.00000;0.12703;0.45221
91;2020;1;6;0;929.95123;11100.75000;0.08377;0.00000;0.12698;0.45189
91;2020;1;6;0;929.28815;11097.93945;0.08374;0.00000;0.12692;0.45159
91;2020;1;6;0;928.62579;11095.13184;0.08370;0.00000;0.12687;0.45129
91;2020;1;6;0;927.96411;11092.32422;0.08366;0.00000;0.12683;0.45100
91;2020;1;6;0;927.30316;11089.51855;0.08362;0.00000;0.12678;0.45073
91;2020;1;6;0;926.64288;11086.71582;0.08358;0.00000;0.12673;0.45046
91;2020;1;6;0;925.98334;11083.91309;0.08354;0.00000;0.12669;0.45019
91;2020;1;6;0;925.32446;11081.11328;0.08350;0.00000;0.12665;0.44994
91;2020;1;6;0;924.66632;11078.31445;0.08347;0.00000;0.12660;0.44969
91;2020;1;7;0;923.97485;11075.37305;0.08343;0.00000;0.12655;0.44937
91;2020;1;7;0;923.28406;11072.43359;0.08339;0.00000;0.12649;0.44901
91;2020;1;7;0;922.59406;11069.49512;0.08335;0.00000;0.12647;0.44887
91;2020;1;7;0;921.90479;11066.55859;0.08331;0.00000;0.12645;0.44878
91;2020;1;7;0;921.21619;11063.62402;0.08327;0.00000;0.12637;0.44833
91;2020;1;7;0;920.52832;11060.69043;0.08323;0.00000;0.12626;0.44768
91;2020;1;7;0;919.84113;11057.75879;0.08319;0.00000;0.12617;0.44711
91;2020;1;7;0;919.15466;11054.82910;0.08315;0.00000;0.12609;0.44667
91;2020;1;7;0;918.46893;11051.90039;0.08311;0.00000;0.12604;0.44637
91;2020;1;7;0;917.78394;11048.97363;0.08307;0.00000;0.12601;0.44618
91;2020;1;7;0;917.09967;11046.04883;0.08303;0.00000;0.12600;0.44610
91;2020;1;7;0;916.41620;11043.12598;0.08299;0.00000;0.12599;0.44609
91;2020;1;7;0;915.73346;11040.20410;0.08295;0.00000;0.12601;0.44615
91;2020;1;7;0;915.05151;11037.28516;0.08291;0.00000;0.12602;0.44627
91;2020;1;7;0;914.37030;11034.36719;0.08287;0.00000;0.12605;0.44642
91;2020;1;7;0;913.68988;11031.45215;0.08283;0.00000;0.12608;0.44659
91;2020;1;7;0;913.01019;11028.53906;0.08279;0.00000;0.12611;0.44677
91;2020;1;7;0;912.33130;11025.62695;0.08275;0.00000;0.12614;0.44696
91;2020;1;7;0;911.65320;11022.71680;0.08271;0.00000;0.12617;0.44714
91;2020;1;7;0;910.97583;11019.80957;0.08267;0.00000;0.12620;0.44730
91;2020;1;7;0;910.29926;11016.90332;0.08263;0.00000;0.12622;0.44745
91;2020;1;7;0;909.62341;11013.99805;0.08259;0.00000;0.12625;0.44758
91;2020;1;7;0;908.94836;11011.09668;0.08255;0.00000;0.12627;0.44769
91;2020;1;7;0;908.27405;11008.19629;0.08251;0.00000;0.12628;0.44778
91;2020;1;7;0;907.60046;11005.29688;0.08247;0.00000;0.12629;0.44786
91;2020;1;7;0;906.92761;11002.40137;0.08243;0.00000;0.12630;0.44792
91;2020;1;7;0;906.25555;10999.50586;0.08239;0.00000;0.12631;0.44796
91;2020;1;7;0;905.58423;10996.61230;0.08235;0.00000;0.12632;0.44799
91;2020;1;7;0;904.91364;10993.72168;0.08231;0.00000;0.12632;0.44801
91;2020;1;7;0;904.24384;10990.83203;0.08227;0.00000;0.12632;0.44802
91;2020;1;7;0;903.57477;10987.94434;0.08223;0.00000;0.12632;0.44801
91;2020;1;7;0;902.90637;10985.05859;0.08219;0.00000;0.12632;0.44800
91;2020;1;7;0;902.23877;10982.17480;0.08215;0.00000;0.12631;0.44797
91;2020;1;7;0;901.57190;10979.29199;0.08212;0.00000;0.12631;0.44794
91;2020;1;7;0;900.90576;10976.41211;0.08208;0.00000;0.12630;0.44790
91;2020;1;7;0;900.24036;10973.53418;0.08204;0.00000;0.12629;0.44784
91;2020;1;7;0;899.57568;10970.65625;0.08200;0.00000;0.12628;0.44779
91;2020;1;7;0;898.91174;10967.78223;0.08196;0.00000;0.12627;0.44772
91;2020;1;7;0;898.24854;10964.90820;0.08192;0.00000;0.12626;0.44765
