2020-03-25 00:00;-999.00000;13.20274;-999.00000;5.94775
2020-03-26 00:00;-999.00000;9.68145;-999.00000;5.43071
2020-03-27 00:00;-999.00000;8.98240;-999.00000;5.59571
2020-03-28 00:00;-999.00000;8.60271;-999.00000;5.33350
2020-03-29 00:00;-999.00000;13.31132;-999.00000;5.94831
2020-03-30 00:00;-999.00000;39.12619;-999.00000;12.13891
2020-03-31 00:00;-999.00000;47.37734;-999.00000;12.48801
2020-04-01 00:00;-999.00000;27.91334;-999.00000;8.54101
2020-04-02 00:00;-999.00000;14.84509;-999.00000;6.80056
2020-04-03 00:00;-999.00000;17.54714;-999.00000;7.31507
2020-04-04 00:00;-999.00000;16.49166;-999.00000;6.69091
2020-04-05 00:00;-999.00000;11.56669;-999.00000;6.03557
2020-04-06 00:00;-999.00000;9.62759;-999.00000;5.69700
2020-04-07 00:00;-999.00000;8.72851;-999.00000;5.34858
2020-04-08 00:00;-999.00000;7.98928;-999.00000;4.96392
2020-04-09 00:00;-999.00000;7.85134;-999.00000;4.89116
2020-04-10 00:00;-999.00000;8.10948;-999.00000;4.95710
2020-04-11 00:00;-999.00000;7.77341;-999.00000;4.73040
2020-04-12 00:00;-999.00000;7.21037;-999.00000;4.48361
2020-04-13 00:00;-999.00000;13.16118;-999.00000;5.44502
2020-04-14 00:00;-999.00000;21.30028;-999.00000;7.77941
2020-04-15 00:00;-999.00000;17.23234;-999.00000;6.68226
2020-04-16 00:00;-999.00000;11.03718;-999.00000;5.56633
2020-04-17 00:00;-999.00000;8.82946;-999.00000;5.21330
2020-04-18 00:00;-999.00000;8.03553;-999.00000;4.89798
2020-04-19 00:00;-999.00000;7.60845;-999.00000;4.81118
2020-04-20 00:00;-999.00000;7.82850;-999.00000;4.95778
2020-04-21 00:00;-999.00000;9.53641;-999.00000;5.52494
2020-04-22 00:00;-999.00000;9.58205;-999.00000;5.19109
2020-04-23 00:00;-999.00000;8.01847;-999.00000;4.76193
2020-04-24 00:00;-999.00000;7.13357;-999.00000;4.44890
2020-04-25 00:00;-999.00000;6.58701;-999.00000;4.19460
2020-04-26 00:00;-999.00000;6.12169;-999.00000;3.95406
2020-04-27 00:00;-999.00000;5.70172;-999.00000;3.73332
2020-04-28 00:00;-999.00000;5.35596;-999.00000;3.54829
2020-04-29 00:00;-999.00000;5.04705;-999.00000;3.36295
2020-04-30 00:00;-999.00000;4.87054;-999.00000;3.17414
2020-05-01 00:00;-999.00000;5.47895;-999.00000;3.54075
2020-05-02 00:00;-999.00000;5.48835;-999.00000;3.41736
2020-05-03 00:00;-999.00000;4.89602;-999.00000;3.19049
2020-05-04 00:00;-999.00000;4.45969;-999.00000;2.99455
2020-05-05 00:00;-999.00000;4.16451;-999.00000;2.85474
2020-05-06 00:00;-999.00000;3.94252;-999.00000;2.71190
2020-05-07 00:00;-999.00000;3.71928;-999.00000;2.55117
2020-05-08 00:00;-999.00000;3.63227;-999.00000;2.39091
2020-05-09 00:00;-999.00000;3.37910;-999.00000;2.29130
2020-05-10 00:00;-999.00000;3.16204;-999.00000;2.16604
2020-05-11 00:00;-999.00000;2.96204;-999.00000;2.07993
2020-05-12 00:00;-999.00000;2.83119;-999.00000;1.96612
2020-05-13 00:00;-999.00000;2.66971;-999.00000;1.87260
2020-05-14 00:00;-999.00000;2.54028;-999.00000;1.76074
2020-05-15 00:00;-999.00000;2.62838;-999.00000;1.69353
2020-05-16 00:00;-999.00000;6.33258;-999.00000;1.91431
2020-05-17 00:00;-999.00000;6.22546;-999.00000;1.78123
2020-05-18 00:00;-999.00000;3.58759;-999.00000;1.55234
2020-05-19 00:00;-999.00000;2.52982;-999.00000;1.51896
2020-05-20 00:00;-999.00000;2.29735;-999.00000;1.37576
2020-05-21 00:00;-999.00000;2.01504;-999.00000;1.28981
2020-05-22 00:00;-999.00000;1.85120;-999.00000;1.15289
2020-05-23 00:00;-999.00000;1.63560;-999.00000;1.06300
2020-05-24 00:00;-999.00000;1.50741;-999.00000;0.96338
2020-05-25 00:00;-999.00000;1.37190;-999.00000;0.89354
2020-05-26 00:00;-999.00000;1.26357;-999.00000;0.81865
2020-05-27 00:00;-999.00000;1.13547;-999.00000;0.72495
2020-05-28 00:00;-999.00000;0.99294;-999.00000;0.66375
2020-05-29 00:00;-999.00000;0.95648;-999.00000;0.67201
2020-05-30 00:00;-999.00000;1.05282;-999.00000;0.72253
2020-05-31 00:00;-999.00000;1.51483;-999.00000;0.79989
2020-06-01 00:00;-999.00000;1.51220;-999.00000;0.69760
2020-06-02 00:00;-999.00000;1.12571;-999.00000;0.55705
2020-06-03 00:00;-999.00000;0.83963;-999.00000;0.49385
2020-06-04 00:00;-999.00000;0.73819;-999.00000;0.44918
2020-06-05 00:00;-999.00000;0.66388;-999.00000;0.40910
2020-06-06 00:00;-999.00000;0.71370;-999.00000;0.41818
2020-06-07 00:00;-999.00000;0.77453;-999.00000;0.40681
2020-06-08 00:00;-999.00000;0.68125;-999.00000;0.35220
2020-06-09 00:00;-999.00000;0.58843;-999.00000;0.31874
2020-06-10 00:00;-999.00000;0.55170;-999.00000;0.29030
2020-06-11 00:00;-999.00000;0.53068;-999.00000;0.35672
2020-06-12 00:00;-999.00000;0.61202;-999.00000;0.32770
2020-06-13 00:00;-999.00000;0.54121;-999.00000;0.27009
2020-06-14 00:00;-999.00000;0.43743;-999.00000;0.23420
2020-06-15 00:00;-999.00000;0.37629;-999.00000;0.21753
2020-06-16 00:00;-999.00000;0.34977;-999.00000;0.19687
2020-06-17 00:00;-999.00000;0.32351;-999.00000;0.18324
2020-06-18 00:00;-999.00000;0.29344;-999.00000;0.16863
2020-06-19 00:00;-999.00000;0.27276;-999.00000;0.15705
2020-06-20 00:00;-999.00000;0.24569;-999.00000;0.14677
2020-06-21 00:00;-999.00000;0.23030;-999.00000;0.13579
2020-06-22 00:00;-999.00000;0.20648;-999.00000;0.12679
2020-06-23 00:00;-999.00000;0.19036;-999.00000;0.14730
2020-06-24 00:00;-999.00000;0.53530;-999.00000;0.30110
2020-06-25 00:00;-999.00000;0.85602;-999.00000;0.27242
2020-06-26 00:00;-999.00000;0.59838;-999.00000;0.19163
2020-06-27 00:00;-999.00000;0.37170;-999.00000;0.15907
2020-06-28 00:00;-999.00000;0.28575;-999.00000;0.21557
2020-06-29 00:00;-999.00000;0.52170;-999.00000;0.26716
2020-06-30 00:00;-999.00000;0.60268;-999.00000;0.20463
