2020-01-01 00:00;-999.00000;13.06803;-999.00000;1.05159
2020-01-02 00:00;-999.00000;7.86015;-999.00000;0.81130
2020-01-03 00:00;-999.00000;6.13794;-999.00000;0.62042
2020-01-04 00:00;-999.00000;3.15548;-999.00000;0.51650
2020-01-05 00:00;-999.00000;1.60761;-999.00000;0.47820
2020-01-06 00:00;-999.00000;1.14540;-999.00000;0.46627
2020-01-07 00:00;-999.00000;1.02206;-999.00000;0.44852
2020-01-08 00:00;-999.00000;0.97618;-999.00000;0.44284
2020-01-09 00:00;-999.00000;0.95278;-999.00000;0.42541
2020-01-10 00:00;-999.00000;0.91840;-999.00000;0.41422
2020-01-11 00:00;-999.00000;11.97383;-999.00000;1.36700
2020-01-12 00:00;-999.00000;13.22498;-999.00000;1.28791
2020-01-13 00:00;-999.00000;5.04961;-999.00000;0.93609
2020-01-14 00:00;-999.00000;2.15973;-999.00000;0.81997
2020-01-15 00:00;-999.00000;1.58013;-999.00000;0.72569
2020-01-16 00:00;-999.00000;1.34834;-999.00000;0.70506
2020-01-17 00:00;-999.00000;1.30080;-999.00000;0.65773
2020-01-18 00:00;-999.00000;1.21932;-999.00000;0.65055
2020-01-19 00:00;-999.00000;1.20803;-999.00000;0.61534
2020-01-20 00:00;-999.00000;1.14640;-999.00000;0.61954
2020-01-21 00:00;-999.00000;1.14684;-999.00000;0.58157
2020-01-22 00:00;-999.00000;1.07863;-999.00000;0.57713
2020-01-23 00:00;-999.00000;1.06739;-999.00000;0.54325
2020-01-24 00:00;-999.00000;1.00884;-999.00000;0.54172
2020-01-25 00:00;-999.00000;1.00196;-999.00000;0.50843
2020-01-26 00:00;-999.00000;15.84421;-999.00000;1.51266
2020-01-27 00:00;-999.00000;24.48100;-999.00000;2.02681
2020-01-28 00:00;-999.00000;13.39571;-999.00000;1.72767
2020-01-29 00:00;-999.00000;5.35519;-999.00000;1.45616
2020-01-30 00:00;-999.00000;2.97186;-999.00000;1.32071
2020-01-31 00:00;-999.00000;2.42230;-999.00000;1.22062
2020-02-01 00:00;-999.00000;2.21244;-999.00000;1.15896
2020-02-02 00:00;-999.00000;2.12233;-999.00000;1.14900
2020-02-03 00:00;-999.00000;2.09209;-999.00000;1.09789
2020-02-04 00:00;-999.00000;1.96932;-999.00000;1.04817
2020-02-05 00:00;-999.00000;1.87135;-999.00000;1.00506
2020-02-06 00:00;-999.00000;1.78759;-999.00000;0.94887
2020-02-07 00:00;-999.00000;1.69213;-999.00000;0.91367
2020-02-08 00:00;-999.00000;1.63897;-999.00000;0.87567
2020-02-09 00:00;-999.00000;1.57972;-999.00000;0.85326
2020-02-10 00:00;-999.00000;1.54257;-999.00000;0.84822
2020-02-11 00:00;-999.00000;1.53219;-999.00000;0.81379
2020-02-12 00:00;-999.00000;1.47414;-999.00000;0.79444
2020-02-13 00:00;-999.00000;1.44398;-999.00000;0.75685
2020-02-14 00:00;-999.00000;1.37035;-999.00000;0.74282
