ETATS FONTE NEIGE;DEGRE JOUR MODIFIE( 4.3.1.0000 )
DATE_HEURE;2020-01-01 00:00

UHRH;STOCK CONIFERS;STOCK FEUILLUS;STOCK DECOUVERT;HAUTEUR CONIFERS;HAUTEUR FEUILLUS;HAUTEUR DECOUVERT;CHALEUR CONIFERS;CHALEUR FEUILLUS;CHALEUR DECOUVERT;EAU RETENUE CONIFERS;EAU RETENUE FEUILLUS;EAU RETENUE DECOUVERT;ALBEDO CONIFERS;ALBEDO FEUILLUS;ALBEDO DECOUVERT
57;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
58;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
59;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
60;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
61;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
62;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
63;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
64;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
65;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
66;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
67;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
68;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
69;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
70;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
71;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
72;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
73;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
74;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
75;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
76;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
77;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
78;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
79;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
80;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
81;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
82;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
83;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
84;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
85;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
86;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
87;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
88;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
89;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
90;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
91;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
92;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
93;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
94;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
95;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
96;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
97;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
98;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
99;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
100;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
101;0.010332529433;0.010191271082;0.010050011799;0.068782679737;0.068326249719;0.067869827151;0.250000000000;0.250000000000;0.000000000000;0.000150121996;0.000148069637;0.000146017279;0.751094341278;0.751094341278;0.751094341278
102;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
103;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
104;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
105;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
106;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
107;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
108;0.008875494823;0.008678061888;0.008480626158;0.061389457434;0.060812812299;0.060236159712;0.000000000000;0.000000000000;0.000000000000;0.000128857966;0.000125991559;0.000123125094;0.741254508495;0.741254508495;0.741254508495
109;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
110;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
111;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
112;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
113;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
114;0.016084870324;0.016084870324;0.016084870324;0.101904481649;0.101904481649;0.101904481649;0.000000000000;0.000000000000;0.000000000000;0.000231640326;0.000231640326;0.000231640326;0.797350168228;0.797350168228;0.797350168228
115;0.014127483591;0.014127483591;0.014127483591;0.088926024735;0.088926024735;0.088926024735;-0.250000000000;-0.250000000000;-0.250000000000;0.000206030789;0.000206030789;0.000206030789;0.753628432751;0.753628432751;0.753628432751
116;0.011403336190;0.011310225353;0.011217115447;0.074264876544;0.073943667114;0.073622450233;0.000000000000;0.000000000000;0.000000000000;0.000165737758;0.000164384473;0.000163031204;0.754308223724;0.754308223724;0.754308223724
117;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.361342042685;0.361342042685;0.361342042685
118;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.361342042685;0.361342042685;0.361342042685
119;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.361342042685;0.361342042685;0.361342042685
120;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.361342042685;0.361342042685;0.361342042685
121;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.361342042685;0.361342042685;0.361342042685
122;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.361342042685;0.361342042685;0.361342042685
123;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.361342042685;0.361342042685;0.361342042685
124;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.361342042685;0.361342042685;0.361342042685
125;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.361342042685;0.361342042685;0.361342042685
