ETATS BILAN VERTICAL;BV3C2( 4.3.1.0000 )
DATE_HEURE;2020-07-01 00:00

UHRH;THETA 1;THETA 2;THETA 3;MH WETVOL
55;0.208289340138;0.221605390310;0.278844952583;-999.000000000000
56;0.207206100225;0.220402747393;0.276268899441;-999.000000000000
57;0.205872431397;0.218785524368;0.272636950016;-999.000000000000
58;0.209375157952;0.222981154919;0.282145977020;-999.000000000000
59;0.207581087947;0.220858812332;0.277310043573;-999.000000000000
60;0.230005577207;0.248011246324;0.353019714355;-999.000000000000
61;0.224745705724;0.241099596024;0.329987615347;-999.000000000000
62;0.206354767084;0.219369575381;0.273938179016;-999.000000000000
63;0.287128835917;0.331844687462;0.412000000477;-999.000000000000
64;0.209387287498;0.222801581025;0.281404733658;-999.000000000000
65;0.276737809181;0.314685106277;0.412000000477;-999.000000000000
66;0.220404833555;0.235396474600;0.312843203545;-999.000000000000
67;0.276004612446;0.313543319702;0.412000000477;-999.000000000000
68;0.266883134842;0.299310356379;0.411756783724;-999.000000000000
69;0.266810595989;0.299185663462;0.411704897881;-999.000000000000
70;0.211232334375;0.225090458989;0.287020146847;0.000000000000
71;0.242801338434;0.264745593071;0.385625809431;-999.000000000000
72;0.268439054489;0.301678121090;0.412000000477;-999.000000000000
73;0.300940811634;0.351801872253;0.412000000477;-999.000000000000
74;0.220051839948;0.235839456320;0.315093755722;-999.000000000000
75;0.207902416587;0.221161887050;0.277878165245;0.000000000000
76;0.208070665598;0.220669761300;0.275573343039;-999.000000000000
77;0.229063957930;0.246506541967;0.347800433636;-999.000000000000
78;0.206136047840;0.219104573131;0.273346573114;-999.000000000000
79;0.206190541387;0.219134286046;0.273368060589;-999.000000000000
80;0.206426590681;0.219461768866;0.274159580469;0.000000000000
81;0.225541636348;0.242234960198;0.333588838577;-999.000000000000
82;0.209260374308;0.220650315285;0.273718982935;-999.000000000000
83;0.206375315785;0.219373002648;0.273909956217;-999.000000000000
84;0.208174273372;0.221496760845;0.278834134340;-999.000000000000
85;0.206467300653;0.219451993704;0.274053394794;0.000000000000
86;0.242524325848;0.264106869698;0.384965747595;-999.000000000000
87;0.212288215756;0.226315900683;0.289909541607;-999.000000000000
88;0.225514352322;0.242526724935;0.334837049246;-999.000000000000
89;0.199613541365;0.211237117648;0.257167190313;-999.000000000000
90;0.234941706061;0.254374533892;0.370155006647;-999.000000000000
91;0.197769120336;0.208935052156;0.252284169197;-999.000000000000
92;0.219130530953;0.234199538827;0.309888690710;-999.000000000000
93;0.211313694715;0.225125983357;0.287008792162;-999.000000000000
94;0.211674079299;0.225476548076;0.287761300802;-999.000000000000
95;0.194626271725;0.205311357975;0.246317476034;-999.000000000000
96;0.217521443963;0.232379749417;0.305155128241;-999.000000000000
97;0.210101544857;0.223481670022;0.282884240150;-999.000000000000
98;0.206760436296;0.219394698739;0.273414045572;-999.000000000000
99;0.205869093537;0.217877864838;0.269538253546;0.000000000000
100;0.321505635977;0.326318532228;0.341155797243;0.000000000000
101;0.321624308825;0.326624184847;0.342871516943;6.648881912231
102;0.322080940008;0.327074050903;0.342366755009;2.225958585739
103;0.324530541897;0.329696267843;0.345672279596;-999.000000000000
104;0.324920564890;0.330337941647;0.347581744194;-999.000000000000
105;0.326586097479;0.332200676203;0.350284099579;-999.000000000000
106;0.322374671698;0.327452361584;0.343030631542;-999.000000000000
107;0.322656005621;0.327752828598;0.343606948853;-999.000000000000
108;0.322584658861;0.327754646540;0.344771981239;0.000000000000
109;0.324551284313;0.329913318157;0.346622943878;-999.000000000000
110;0.328547060490;0.334383308887;0.353897809982;-999.000000000000
111;0.326496481895;0.332089513540;0.349993497133;-999.000000000000
112;0.325920522213;0.331436127424;0.349164217710;-999.000000000000
113;0.330710023642;0.336912870407;0.357935369015;-999.000000000000
114;0.328747093678;0.334541112185;0.353687316179;-999.000000000000
115;0.348847866058;0.358788609505;0.375341981649;-999.000000000000
116;0.359396696091;0.366837054491;0.379949867725;-999.000000000000
117;0.345696806908;0.354923129082;0.373689234257;-999.000000000000
118;0.326166570187;0.331870824099;0.352194964886;-999.000000000000
119;0.323231846094;0.328531146049;0.346827328205;-999.000000000000
120;0.325267523527;0.330833494663;0.350256055593;-999.000000000000
121;0.320908516645;0.325884699821;0.342869460583;-999.000000000000
122;0.323622643948;0.329010814428;0.347473144531;-999.000000000000
123;0.320709705353;0.325668841600;0.342494308949;-999.000000000000
124;0.331273019314;0.337766200304;0.361222296953;-999.000000000000
125;0.328453809023;0.334480017424;0.356144905090;-999.000000000000
126;0.320885449648;0.325875133276;0.342763215303;-999.000000000000
127;0.320474803448;0.325355112553;0.342128217220;-999.000000000000
128;0.320803552866;0.325782686472;0.342643827200;-999.000000000000
129;0.323456227779;0.328789651394;0.347191512585;-999.000000000000
130;0.327727764845;0.333547115326;0.354280233383;-999.000000000000
131;0.325376063585;0.330983072519;0.350709497929;-999.000000000000
132;0.323199212551;0.328499287367;0.346663981676;-999.000000000000
133;0.322851419449;0.328109204769;0.346081078053;-999.000000000000
134;0.324920803308;0.330073922873;0.349135458469;-999.000000000000
135;0.320582360029;0.325518906116;0.342216968536;-999.000000000000
136;0.321552991867;0.326623082161;0.343948483467;-999.000000000000
137;0.321340560913;0.326389014721;0.343588352203;-999.000000000000
138;0.325738638639;0.331409156322;0.351298063993;-999.000000000000
139;0.324094057083;0.329403370619;0.347604304552;-999.000000000000
140;0.330051124096;0.336335837841;0.359440743923;-999.000000000000
141;0.323277354240;0.328602403402;0.346867382526;-999.000000000000
142;0.320273488760;0.325121641159;0.341604173183;-999.000000000000
143;0.324172109365;0.329567283392;0.348574548960;-999.000000000000
144;0.322212874889;0.327388077974;0.345082908869;-999.000000000000
145;0.323237806559;0.328512430191;0.346872925758;-999.000000000000
146;0.330230981112;0.336468398571;0.359448969364;-999.000000000000
147;0.321830391884;0.326918125153;0.344358474016;-999.000000000000
148;0.325274050236;0.330850690603;0.350522309542;-999.000000000000
149;0.320533692837;0.325436234474;0.342183649540;-999.000000000000
150;0.320689499378;0.325620591640;0.342487424612;-999.000000000000
151;0.320659577847;0.325608789921;0.342403829098;-999.000000000000
152;0.324098855257;0.329510718584;0.348193794489;-999.000000000000
153;0.322653859854;0.327798992395;0.345488995314;-999.000000000000
154;0.323515892029;0.328756481409;0.346736550331;-999.000000000000
155;0.323461622000;0.328532218933;0.345784455538;-999.000000000000
156;0.324924230576;0.330436259508;0.349441379309;-999.000000000000
157;0.319052726030;0.323466479778;0.338087469339;-999.000000000000
158;0.320646464825;0.325417518616;0.341348379850;5.491742134094
159;0.333010852337;0.339533984661;0.362671464682;-999.000000000000
160;0.324925988913;0.330291181803;0.349276512861;-999.000000000000
161;0.325569331646;0.331197828054;0.350869506598;-999.000000000000
162;0.318933308125;0.323242038488;0.338039457798;-999.000000000000
163;0.321016371250;0.325946539640;0.342595398426;0.486196219921
164;0.320293337107;0.325008898973;0.340825706720;9.717124938965
165;0.322036296129;0.326888442039;0.343222767115;0.000000000000
166;0.321227729321;0.326251536608;0.343146950006;-999.000000000000
167;0.319913148880;0.324710130692;0.340230971575;0.010564648546
168;0.308866560459;0.325683802366;0.338546484709;-999.000000000000
169;0.309612125158;0.326678127050;0.340924292803;-999.000000000000
170;0.320205330849;0.324943244457;0.340439498425;0.000000000000
171;0.317771285772;0.322114169598;0.335890799761;0.010083212517
172;0.303459376097;0.309106469154;0.328818827868;8.516410827637
173;0.306798487902;0.312721729279;0.334480941296;23.174877166748
174;0.305332034826;0.311095684767;0.331724196672;8.542241096497
175;0.302756428719;0.306986242533;0.320286452770;-999.000000000000
176;0.318029344082;0.324911236763;0.349303841591;0.000000000000
177;0.307580858469;0.313510626554;0.334069550037;-999.000000000000
178;0.312208652496;0.318756848574;0.341295272112;8.660615921021
179;0.321083277464;0.325914293528;0.342353105545;0.000000000000
180;0.319211006165;0.325967341661;0.350435376167;2.029258489609
181;0.306895643473;0.312750816345;0.331926435232;8.951020240784
182;0.248105704784;0.266534298658;0.285876691341;2.666022777557
183;0.295814305544;0.311699897051;0.325066268444;0.076307974756
184;0.254696875811;0.261338293552;0.283104807138;11.164428710938
185;0.254167914391;0.260753691196;0.282316625118;0.000000000000
186;0.249369576573;0.268235027790;0.289671868086;-999.000000000000
187;0.240649476647;0.257092058659;0.274243950844;-999.000000000000
188;0.261648684740;0.283145368099;0.310214042664;-999.000000000000
189;0.247126042843;0.265404015779;0.285725265741;1.269739270210
190;0.247419908643;0.265676826239;0.284707754850;26.049503326416
191;0.245688572526;0.263562738895;0.282750219107;28.821289062500
192;0.245534271002;0.263482391834;0.283509731293;8.481700897217
193;0.242294311523;0.259280920029;0.277381181717;4.964004039764
194;0.245678275824;0.263584047556;0.283092319965;14.459592819214
195;0.243017002940;0.260384261608;0.279881328344;-999.000000000000
196;0.250551372766;0.269747287035;0.291407853365;-999.000000000000
197;0.240108147264;0.256369352341;0.272416561842;31.376871109009
198;0.245431095362;0.264831662178;0.284781783819;2.930918455124
199;0.238761648536;0.254712998867;0.268097430468;4.284973144531
200;0.241509571671;0.262156546116;0.278870522976;-999.000000000000
201;0.234961926937;0.250209778547;0.267663270235;-999.000000000000
202;0.238987624645;0.255352675915;0.273842006922;-999.000000000000
203;0.244372293353;0.261878013611;0.280408322811;36.130443572998
204;0.240796580911;0.257598429918;0.276469111443;-999.000000000000
205;0.237903594971;0.261299520731;0.276182830334;3.598231077194
206;0.243388071656;0.260393261909;0.277101010084;1.338795781136
207;0.265528678894;0.295213699341;0.328173220158;0.000000000000
208;0.307578086853;0.326373219490;0.348822593689;-999.000000000000
209;0.305799722672;0.324159234762;0.345705837011;-999.000000000000
210;0.307560533285;0.326356470585;0.349799633026;-999.000000000000
211;0.305002897978;0.323380142450;0.346151798964;-999.000000000000
212;0.300431668758;0.317874938250;0.338062316179;-999.000000000000
213;0.297238647938;0.314167022705;0.333992123604;-999.000000000000
214;0.303334295750;0.321383237839;0.343195796013;0.000000000000
215;0.299070298672;0.316400170326;0.337127983570;-999.000000000000
216;0.261952042580;0.285902559757;0.313790410757;0.000000000000
217;0.247900992632;0.265776872635;0.283938765526;27.874963760376
218;0.249084383249;0.267260193825;0.287690371275;3.976200580597
219;0.244091555476;0.261040925980;0.277299851179;1.853992581367
220;0.247392743826;0.267279416323;0.285133212805;101.248588562012
221;0.248665988445;0.266783773899;0.286996632814;-999.000000000000
222;0.307666748762;0.326432615519;0.349635809660;-999.000000000000
223;0.240709066391;0.256979674101;0.273191571236;-999.000000000000
224;0.244541123509;0.266833662987;0.284302175045;7.211003303528
225;0.243316859007;0.269808560610;0.286281824112;11.592747688293
226;0.240503355861;0.267425566912;0.281667202711;24.105058670044
227;0.238745242357;0.265266120434;0.278687268496;5.576268196106
228;0.240671634674;0.267646044493;0.282681912184;0.000000000000
229;0.239156514406;0.266102969646;0.278189122677;4.433779716492
230;0.239693701267;0.266305238008;0.281917423010;0.375960260630
231;0.245394989848;0.273621022701;0.291126906872;2.456882953644
232;0.244724184275;0.273165613413;0.288744688034;3.287236690521
233;0.242003172636;0.269553244114;0.284596771002;0.000000000000
234;0.250057905912;0.281605631113;0.301021724939;34.903583526611
235;0.243841052055;0.271652400494;0.287556886673;0.000000000000
236;0.245218172669;0.276386886835;0.291979491711;0.000000000000
237;0.246667146683;0.275423198938;0.294038563967;-999.000000000000
238;0.244958311319;0.272986292839;0.290541887283;0.000000000000
239;0.244328349829;0.275168955326;0.290941923857;0.000000000000
240;0.246402621269;0.276624292135;0.294404208660;0.000000000000
241;0.244297310710;0.275240361691;0.292150229216;0.000000000000
242;0.238361388445;0.265657156706;0.279242873192;0.059009183198
243;0.246208027005;0.274489402771;0.291544765234;0.000000000000
244;0.244443073869;0.275693833828;0.291086167097;-999.000000000000
245;0.247868597507;0.280226588249;0.299258172512;1.760209798813
246;0.248200938106;0.281338602304;0.300480306149;0.089639201760
247;0.255319654942;0.287702977657;0.312645018101;0.012816915289
248;0.243915319443;0.271340310574;0.285933077335;0.000000000000
249;0.248439073563;0.277182430029;0.296277403831;-999.000000000000
250;0.251788735390;0.284075826406;0.306424081326;-999.000000000000
251;0.246070206165;0.277436882257;0.295614659786;0.000000000000
252;0.245854720473;0.273598879576;0.290572702885;0.000000000000
253;0.247718483210;0.280749022961;0.300728291273;-999.000000000000
254;0.241525411606;0.274248301983;0.289445489645;-999.000000000000
255;0.246906951070;0.280850946903;0.299092799425;0.000000000000
256;0.243135467172;0.276284933090;0.289861947298;0.960187315941
257;0.250983715057;0.286213696003;0.308973938227;0.000000000000
258;0.244856938720;0.278098136187;0.295453190804;0.049850258976
259;0.244453281164;0.277914077044;0.292681932449;0.000000000000
260;0.247713878751;0.281139820814;0.302207559347;-999.000000000000
261;0.245662987232;0.279251098633;0.296531081200;0.000000000000
262;0.243912443519;0.276642411947;0.293845653534;0.000000000000
263;0.242662578821;0.274688214064;0.292046219110;-999.000000000000
264;0.240032106638;0.271286994219;0.287647634745;-999.000000000000
265;0.250261485577;0.285230785608;0.305648267269;0.000000000000
266;0.244088113308;0.277189195156;0.294656097889;0.000000000000
267;0.238275408745;0.269287049770;0.284085065126;-999.000000000000
268;0.245158538222;0.278651297092;0.296008199453;0.000000000000
269;0.245804369450;0.278887480497;0.297731399536;-999.000000000000
270;0.244786933064;0.278066545725;0.295053988695;0.000000000000
271;0.242150038481;0.274168670177;0.290812373161;-999.000000000000
272;0.245492637157;0.276441693306;0.293962240219;0.093594260514
273;0.243497908115;0.276143908501;0.292689919472;6.542826652527
274;0.247145712376;0.277955323458;0.297522723675;0.000000000000
275;0.247459188104;0.281150221825;0.301001042128;0.000000000000
276;0.242501318455;0.274947315454;0.290746390820;4.958257675171
277;0.249813467264;0.284227937460;0.306219160557;0.000000000000
278;0.248628959060;0.283012568951;0.303729057312;0.000000000000
279;0.247405141592;0.281338632107;0.301249951124;0.523149907589
280;0.249824091792;0.284503370523;0.306556940079;0.000000000000
281;0.189883053303;0.229058012366;0.288398981094;2.314701557159
282;0.250351309776;0.285167068243;0.307099223137;0.014890892431
283;0.246095761657;0.279605984688;0.298585414886;0.109385326505
284;0.247671961784;0.281226754189;0.301522910595;-999.000000000000
285;0.247655943036;0.281130522490;0.301419317722;5.938163757324
286;0.248373538256;0.282246559858;0.301947712898;4.518056392670
287;0.247784599662;0.282162725925;0.300505429506;-999.000000000000
288;0.244803503156;0.278496563435;0.293371856213;-999.000000000000
289;0.248500719666;0.282487899065;0.303103744984;0.000000000000
290;0.246555864811;0.280389755964;0.298974961042;0.000000000000
291;0.243173494935;0.276028871536;0.292420983315;0.000000000000
292;0.248470246792;0.282778799534;0.303260833025;0.000000000000
293;0.244950979948;0.277578204870;0.296334207058;-999.000000000000
294;0.246468678117;0.279250681400;0.299099504948;-999.000000000000
295;0.242282941937;0.270643442869;0.285512924194;0.000000000000
296;0.256010472775;0.286790400743;0.312734872103;0.000000000000
297;0.248366147280;0.277279496193;0.295894145966;-999.000000000000
298;0.252791941166;0.283046096563;0.305565387011;-999.000000000000
299;0.245657250285;0.273551642895;0.290765076876;-999.000000000000
300;0.247436329722;0.275815814734;0.293966293335;-999.000000000000
301;0.247514352202;0.275374829769;0.294151812792;1.114740371704
302;0.245835334063;0.273326754570;0.290978282690;0.000000000000
303;0.243769004941;0.270620495081;0.287954688072;0.000000000000
304;0.240969032049;0.268296033144;0.282738745213;0.000000000000
305;0.241987138987;0.270289599895;0.284731179476;25.888832092285
306;0.242648646235;0.270474970341;0.285563409328;0.000000000000
307;0.243692591786;0.271459162235;0.288154691458;0.000000000000
308;0.236516222358;0.262724190950;0.271961450577;0.713368833065
309;0.245830550790;0.274345666170;0.291004389524;0.769190847874
310;0.241377964616;0.268785625696;0.281939625740;3.649065256119
311;0.248101100326;0.277451992035;0.294935822487;2.449262142181
312;0.245806068182;0.273901551962;0.289973884821;10.098017692566
313;0.247394695878;0.275656193495;0.293147921562;1.983813405037
314;0.254454791546;0.285180032253;0.308280348778;-999.000000000000
315;0.251204907894;0.280391067266;0.301989138126;-999.000000000000
316;0.247534111142;0.275644242764;0.293721765280;24.165260314941
317;0.245040610433;0.272388011217;0.290030062199;0.000000000000
318;0.247737064958;0.276046812534;0.294847905636;0.000000000000
319;0.246895402670;0.274874627590;0.293334543705;0.000000000000
320;0.236028328538;0.261935085058;0.274650126696;0.000000000000
321;0.238925129175;0.265970766544;0.277952492237;-999.000000000000
322;0.240040257573;0.267324596643;0.279134958982;0.000000000000
323;0.239217206836;0.265918374062;0.279496520758;0.000000000000
324;0.242733091116;0.270341724157;0.284862637520;6.569972515106
325;0.238914340734;0.265862047672;0.275927960873;-999.000000000000
326;0.241016283631;0.268413126469;0.281992942095;0.000000000000
327;0.241115108132;0.268690347672;0.282311469316;0.000000000000
328;0.240135133266;0.267199516296;0.281028389931;0.318428039551
329;0.260244518518;0.293762862682;0.323620498180;7.260622024536
330;0.239913597703;0.266547024250;0.282358378172;-999.000000000000
331;0.255332320929;0.287346720695;0.311345934868;0.000000000000
332;0.242611259222;0.269893407822;0.287237972021;-999.000000000000
333;0.238034367561;0.264394432306;0.277525693178;-999.000000000000
334;0.238144099712;0.264378011227;0.279304802418;-999.000000000000
335;0.237045347691;0.263036996126;0.276885807514;-999.000000000000
336;0.238679200411;0.265006721020;0.280444920063;-999.000000000000
337;0.238406181335;0.264815568924;0.278720349073;0.556534647942
338;0.238936260343;0.265485495329;0.280503749847;0.000000000000
339;0.236237943172;0.262177199125;0.274264931679;0.000000000000
340;0.241825059056;0.269132554531;0.285116702318;0.000000000000
341;0.242548570037;0.270359873772;0.284728556871;0.000000000000
342;0.242720335722;0.270524591208;0.286543607712;-999.000000000000
343;0.239316090941;0.265903562307;0.281009793282;0.041375391185
344;0.242772266269;0.270214140415;0.286850899458;-999.000000000000
345;0.242496028543;0.269821465015;0.286534070969;-999.000000000000
346;0.246905371547;0.275415241718;0.294431686401;0.000000000000
347;0.252906322479;0.283659636974;0.306373655796;-999.000000000000
348;0.245270952582;0.273408710957;0.290985643864;0.000000000000
349;0.250850766897;0.280781358480;0.301870435476;0.000000000000
350;0.241863027215;0.269370079041;0.284877687693;3.157442569733
351;0.247609719634;0.276308983564;0.294767767191;27.875825881958
352;0.261833816767;0.294810324907;0.326609432697;-999.000000000000
353;0.237932950258;0.264382094145;0.276991635561;7.883421421051
354;0.283642619848;0.322411328554;0.388452470303;214.811813354492
355;0.285147130489;0.323034733534;0.390291720629;-999.000000000000
356;0.382831484079;0.416111797094;0.433999985456;0.000000000000
357;0.307640433311;0.359525173903;0.426663577557;35.250400543213
358;0.244628161192;0.273004442453;0.288869380951;4.490451812744
359;0.331346899271;0.395721256733;0.433999985456;-999.000000000000
360;0.244978755713;0.273412644863;0.290230482817;1.219957709312
361;0.258372366428;0.291312903166;0.319229841232;0.000000000000
362;0.254664689302;0.286641538143;0.310878515244;15.370235443115
363;0.247893035412;0.277474641800;0.296145945787;0.000000000000
364;0.250810325146;0.281352579594;0.302288949490;0.000000000000
365;0.250810325146;0.281352579594;0.302288949490;0.000000000000
366;0.250810325146;0.281352579594;0.302288949490;0.000000000000
367;0.247921243310;0.277087718248;0.295713871717;30.496929168701
368;0.244985356927;0.273640871048;0.290198773146;0.000000000000
369;0.250810325146;0.281352579594;0.302288949490;0.000000000000
370;0.240436524153;0.267841458321;0.280367165804;-999.000000000000
371;0.247728317976;0.277260512114;0.295103996992;0.000000000000
372;0.248644411564;0.278293520212;0.297127544880;0.017548734322
373;0.249205633998;0.279152423143;0.298779010773;-999.000000000000
374;0.387571901083;0.412999451160;0.433999985456;0.000000000000
375;0.244563087821;0.273198634386;0.289028257132;0.000000000000
376;0.244250565767;0.272681981325;0.288200259209;10.449575424194
377;0.240560770035;0.268069088459;0.280912160873;-999.000000000000
378;0.246531814337;0.275557994843;0.293233066797;-999.000000000000
379;0.246147811413;0.274707555771;0.292397737503;4.656778335571
380;0.241939023137;0.269623816013;0.283265501261;-999.000000000000
381;0.242967158556;0.271103560925;0.285201162100;-999.000000000000
382;0.385330677032;0.411950647831;0.433999985456;0.000000000000
383;0.245340213180;0.274030715227;0.289891541004;0.000000000000
384;0.247347384691;0.275828361511;0.293430507183;0.000000000000
385;0.238697797060;0.265688806772;0.277874737978;0.000000000000
386;0.237559974194;0.264010965824;0.275420516729;0.000000000000
387;0.247080028057;0.276381522417;0.292554885149;3.174602031708
388;0.241882354021;0.269540965557;0.284042119980;0.000000000000
389;0.241417869925;0.268850445747;0.282947897911;0.000000000000
390;0.245923414826;0.274700134993;0.291481047869;0.000000000000
391;0.243187591434;0.271263301373;0.285869002342;0.000000000000
392;0.239277631044;0.266202121973;0.278858512640;0.000000000000
393;0.245221316814;0.273721277714;0.290269911289;0.000000000000
394;0.248971283436;0.278628349304;0.297706753016;-999.000000000000
395;0.234331250191;0.260081291199;0.270445078611;-999.000000000000
396;0.238563492894;0.265089511871;0.278942883015;0.000000000000
397;0.254263192415;0.285527825356;0.309723079205;0.000000000000
398;0.243439525366;0.271506249905;0.287269175053;0.000000000000
399;0.244045719504;0.271952867508;0.288900464773;-999.000000000000
400;0.301835894585;0.319726288319;0.341605752707;6.529947757721
401;0.303268641233;0.321406006813;0.343541860580;3.067953586578
402;0.300392180681;0.318182557821;0.340866327286;-999.000000000000
403;0.249123230577;0.278177112341;0.298738837242;0.217009365559
404;0.240955337882;0.268053233624;0.283610045910;12.689050674438
405;0.239075556397;0.265705108643;0.280813813210;42.510677337646
406;0.235999315977;0.261240303516;0.274296283722;22.393686294556
407;0.239867076278;0.265408575535;0.282140135765;1.223542451859
408;0.249256938696;0.278535306454;0.298811018467;60.168315887451
409;0.241072341800;0.259131520987;0.277781218290;3.073826074600
410;0.245420455933;0.264522135258;0.283906817436;14.978466987610
411;0.238028705120;0.264144480228;0.279091268778;0.000000000000
412;0.242347121239;0.259358257055;0.277565002441;7.808315277100
413;0.241769582033;0.258579343557;0.276332765818;7.641097068787
414;0.298852235079;0.315843909979;0.336264818907;0.312197983265
415;0.299078017473;0.315840244293;0.333749055862;4.805157661438
416;0.244119599462;0.261527568102;0.279760986567;32.831775665283
417;0.297768801451;0.314435660839;0.334014058113;-999.000000000000
418;0.301250666380;0.318807035685;0.339443802834;2.354561805725
419;0.307763159275;0.326855689287;0.349216908216;18.495386123657
420;0.241055056453;0.258000195026;0.277284860611;-999.000000000000
421;0.247997760773;0.266455322504;0.286943435669;1.493697404861
422;0.245920017362;0.263736456633;0.282017529011;5.277933597565
423;0.243308678269;0.260507524014;0.278557360172;0.000000000000
424;0.242691725492;0.259792596102;0.278091520071;-999.000000000000
425;0.244788780808;0.262321680784;0.280233412981;7.346024513245
426;0.320671916008;0.325593441725;0.342385053635;-999.000000000000
427;0.320485532284;0.325292080641;0.341436028481;-999.000000000000
428;0.320657461882;0.325604200363;0.342392086983;-999.000000000000
429;0.333086133003;0.339914202690;0.363660186529;-999.000000000000
430;0.323239773512;0.328493475914;0.346870332956;-999.000000000000
431;0.325147300959;0.330741196871;0.350184381008;-999.000000000000
432;0.323006093502;0.328287541866;0.346401721239;-999.000000000000
433;0.320721387863;0.325934499502;0.343235552311;-999.000000000000
434;0.320453077555;0.325332820415;0.341988652945;-999.000000000000
435;0.320365697145;0.325203478336;0.341638594866;-999.000000000000
436;0.320494830608;0.325401037931;0.342135995626;-999.000000000000
437;0.319771766663;0.324484705925;0.341070979834;-999.000000000000
438;0.265658676624;0.273353785276;0.299314647913;0.925606310368
439;0.320969969034;0.325974225998;0.342898130417;-999.000000000000
440;0.321479856968;0.326547175646;0.343818277121;-999.000000000000
441;0.321152359247;0.326181650162;0.343231558800;-999.000000000000
442;0.322753936052;0.327989906073;0.345857799053;-999.000000000000
443;0.322065502405;0.327198207378;0.344885289669;-999.000000000000
444;0.324718147516;0.330264329910;0.349457919598;-999.000000000000
445;0.321012318134;0.326028496027;0.342977613211;-999.000000000000
446;0.321085393429;0.326101481915;0.343049049377;-999.000000000000
447;0.320836335421;0.325826704502;0.342670351267;-999.000000000000
448;0.321462750435;0.326529443264;0.343654304743;-999.000000000000
449;0.320962518454;0.325897127390;0.342729330063;-999.000000000000
450;0.320888251066;0.325889140368;0.342776447535;-999.000000000000
451;0.322224736214;0.327410280704;0.345061868429;-999.000000000000
452;0.320555865765;0.325462788343;0.342239856720;-999.000000000000
