ETATS ACHEMINEMENT RIVIERE;ONDE CINEMATIQUE MODIFIEE( 4.3.1.0000 )
DATE_HEURE;2020-01-01 00:00

TRONCON;DEBIT AMONT;DEBIT AVAL;APPORTLAT;HAUTEUR
1;13.721583366394;13.777379035950;0.061162367463;0.701523303985595703125
2;13.721569061279;13.721583366394;0.000039767117;0.700874447822570800781
3;0.000000000000;0.008191041648;0.008191041648;0.070224240422248840332
4;13.710894584656;13.713377952576;0.003140838817;0.700834810733795166016
5;0.048435918987;0.048599567264;0.000163847231;0.081069365143775939941
6;0.000000000000;0.048255413771;0.048255413771;0.183752641081809997559
7;0.000000000000;0.000180506147;0.000180506147;0.040688939392566680908
8;13.640274047852;13.662295341492;0.025882016867;0.700326740741729736328
9;0.000000000000;0.000976150448;0.000976150506;0.028513852506875991821
10;13.638287544250;13.639297485352;0.001584655372;0.700469017028808593750
11;0.000000000000;0.002900054213;0.002900054213;0.037099201232194900513
12;13.634794235229;13.635387420654;0.001271728193;0.700774371623992919922
13;0.000000000000;0.000278101739;0.000278101768;0.010100874118506908417
14;13.632143974304;13.634515762329;0.003452834673;0.525444567203521728516
15;0.000000000000;0.000161285672;0.000161285716;0.012269178405404090881
16;13.632069587708;13.631982803345;0.000025354104;0.701523125171661376953
17;13.629487037659;13.630751609802;0.002545042895;0.701485097408294677734
18;0.000000000000;0.000740143121;0.000740143238;0.014280292205512523651
19;13.626618385315;13.628746986389;0.003840419464;0.702065169811248779297
20;13.619709014893;13.621555328369;0.003016592702;0.702916026115417480469
21;0.000000000000;0.000496120192;0.000496120192;0.010038379579782485962
22;13.618434906006;13.619213104248;0.001313095912;0.703273952007293701172
23;0.000640738581;0.000768943923;0.000128205371;0.010990888811647891998
24;0.000000000000;0.000346601388;0.000346601359;0.019111189991235733032
25;0.000000000000;0.000294137193;0.000294137222;0.018613170832395553589
26;13.616342544556;13.617666244507;0.002067894675;0.484949201345443725586
27;0.000000000000;0.002366108820;0.002366108820;0.048363603651523590088
28;13.613249778748;13.613976478577;0.001108414610;0.703758597373962402344
29;13.588997840881;13.602839469910;0.016218798235;0.703628957271575927734
30;0.000000000000;0.004583571572;0.004577728920;0.014524722471833229065
31;13.576930999756;13.584414482117;0.009032078087;0.704138040542602539062
32;0.000000000000;0.001396371517;0.001396371517;0.020100943744182586670
33;13.574602127075;13.575534820557;0.001629279112;0.560638666152954101562
34;0.000000000000;0.000226572534;0.000226572593;0.012209094129502773285
35;13.573924064636;13.574375152588;0.000935356016;0.704476237297058105469
36;0.000000000000;0.000853014644;0.000853014644;0.016188114881515502930
37;13.573210716248;13.573071479797;0.000051708626;0.705087661743164062500
38;13.549477577209;13.557391166687;0.010265084915;0.684458851814270019531
39;13.546067237854;13.546219825745;0.000439372612;0.705557823181152343750
40;13.480228424072;13.480448722839;0.001774351462;0.710339903831481933594
41;13.476106643677;13.479867935181;0.007314460352;0.710545063018798828125
42;12.586138725281;12.586333274841;0.000837668427;0.691521525382995605469
43;12.582756042480;12.583753585815;0.003395067062;0.691659390926361083984
44;0.000000000000;1.561478972435;1.561478972435;0.471076250076293945312
45;10.925474166870;11.021277427673;0.097816824913;0.663920223712921142578
46;10.880551338196;10.889553070068;0.011257040314;0.661882519721984863281
47;0.000000000000;0.644543588161;0.644543528557;0.395546555519104003906
48;10.221705436707;10.236007690430;0.016830628738;0.644244313240051269531
49;10.182394981384;10.194843292236;0.015022555366;0.643368422985076904297
50;9.969594001770;9.987621307373;0.022057861090;0.637064158916473388672
51;9.837187767029;9.894258499146;0.061136372387;0.634834468364715576172
52;9.500864028931;9.506691932678;0.006040850654;0.621564328670501708984
53;8.725836753845;8.766887664795;0.042269736528;0.596127927303314208984
54;0.000000000000;0.048479199409;0.048479199409;0.201572909951210021973
55;8.647385597229;8.677357673645;0.030958402902;0.578575074672698974609
56;0.000000000000;0.098014861345;0.098014861345;0.297856152057647705078
57;8.536309242249;8.549370765686;0.013837297447;0.588059127330780029297
58;8.336599349976;8.460168838501;0.125564754009;0.584581673145294189453
59;8.191269874573;8.192831039429;0.001722135581;0.574468374252319335938
60;0.000000000000;0.115385219455;0.115385219455;0.323189198970794677734
61;8.027760505676;8.075884819031;0.049374651164;0.567698180675506591797
62;7.936485767365;7.957435131073;0.021464915946;0.565123736858367919922
63;0.000000000000;0.155063912272;0.155063897371;0.326515287160873413086
64;7.733652114868;7.781421661377;0.054155059159;0.558199942111968994141
65;6.049292087555;6.189461231232;0.142257988453;0.495666176080703735352
66;0.000000000000;0.462071239948;0.462071239948;0.451629787683486938477
67;5.350661277771;5.587220668793;0.240024447441;0.468078166246414184570
68;4.922449111938;4.998671531677;0.078870892525;0.439672708511352539062
69;0.000000000000;0.767042636871;0.767042636871;0.495062589645385742188
70;4.147791862488;4.155406475067;0.007984958589;0.281449735164642333984
71;0.000000000000;0.341705769300;0.341705769300;0.403668522834777832031
72;2.892746448517;3.806086063385;0.920770525932;0.377384513616561889648
73;0.908006906509;1.112537741661;0.204532444477;0.402913421392440795898
74;0.848040699959;0.884855568409;0.036815762520;0.496018499135971069336
75;0.027154123411;0.585213899612;0.558077573776;0.435650080442428588867
76;0.000000000000;0.017507061362;0.018370972946;0.067877978086471557617
77;0.000000000000;0.009647062048;0.009827069938;0.038942232728004455566
78;0.000000000000;0.262826800346;0.262826591730;0.337648749351501464844
79;0.000000000000;0.023151310161;0.023934163153;0.057365134358406066895
80;1.700461149216;1.780208826065;0.102284297347;0.247471287846565246582
81;1.689307093620;1.695974111557;0.010859522037;0.243288591504096984863
82;0.000000000000;0.029900869355;0.029904399067;0.077933974564075469971
83;1.615429162979;1.659406185150;0.059456426650;0.241445913910865783691
84;1.587446212769;1.602757930756;0.027379078791;0.240980952978134155273
85;1.513585448265;1.513627171516;0.000041280691;0.242055967450141906738
86;1.466970682144;1.486781358719;0.032332271338;0.241501614451408386230
87;1.418159484863;1.421911120415;0.006754056551;0.242050617933273315430
88;0.000000000000;0.021276177838;0.021276177838;0.063820503652095794678
89;1.395125865936;1.396883249283;0.003201560583;0.243864834308624267578
90;1.187842369080;1.327568531036;0.142185449600;0.240865111351013183594
91;1.184457063675;1.187842369080;0.009999505244;0.226753979921340942383
92;1.131418704987;1.131134510040;0.000157535847;0.227032914757728576660
93;0.000000000000;0.011496962048;0.011501810513;0.068094618618488311768
94;1.060271859169;1.119921684265;0.075556710362;0.227082163095474243164
95;0.000000000000;0.028443567455;0.028479509056;0.081019513309001922607
96;1.004050135612;1.031828284264;0.031041689217;0.221497967839241027832
97;0.547110438347;0.547813475132;0.001644526841;0.174273982644081115723
98;0.288030534983;0.345419734716;0.066280134022;0.136460274457931518555
99;0.222861468792;0.252410560846;0.033959150314;0.122094728052616119385
100;0.199979424477;0.221076980233;0.022356664762;0.117324769496917724609
101;0.150548741221;0.162256136537;0.012029585429;0.106910750269889831543
102;0.135059207678;0.146294996142;0.013123937882;0.105609416961669921875
103;0.000000000000;0.014610560611;0.014610588551;0.062300831079483032227
