ETATS ACHEMINEMENT RIVIERE MILIEUX HUMIDES RIVERAIN;ONDE CINEMATIQUE MODIFIEE( 4.3.1.0000 )
DATE_HEURE;2020-07-01 00:00

TRONCON;WET V;WET A;WET D;OCM QAMONT 1;OCM QAPPORTLAT 1;OCM QAVAL 1;OCM QAMONT 2;OCM QAPPORTLAT 2;OCM QAVAL 2;OCM QAMONT 3;OCM QAPPORTLAT 3;OCM QAVAL 3
81;0.001000000047;42.060562133789;0.000023775241;0.223651170731;0.000141494864;0.224746823311;0.224746823311;0.000068132613;0.224814951420;0.224814951420;0.000000000000;0.224814951420
82;0.006636327133;12.325925827026;0.000538403867;0.000000000000;0.001844843500;0.001844843733;0.001844843733;0.000000282606;0.001845126273;0.001845126273;0.000063547952;0.001908674370
83;0.832732439041;2846.154052734375;0.000292581622;0.213665470481;0.001313920249;0.217208251357;0.217208251357;0.000789484591;0.217997729778;0.217997729778;0.001313920249;0.221742495894
84;0.001000000047;315.493804931641;0.000003169634;0.208875402808;0.000388078945;0.210359275341;0.210359275341;0.001035962603;0.211395233870;0.211395233870;0.000388078945;0.212834194303
85;0.001000000047;73.351066589355;0.000013633065;0.202739432454;0.000000000000;0.202739432454;0.202739432454;0.000014095041;0.202753528953;0.202753528953;0.000000000000;0.202753528953
86;0.001000000047;318.781860351562;0.000003136941;0.196568816900;0.000495163898;0.198417752981;0.198417752981;0.000769244216;0.199186995625;0.199186995625;0.000495163898;0.201117515564
87;0.001000000047;245.600982666016;0.000004071645;0.187669157982;0.000011060377;0.187745928764;0.187745928764;0.000241960210;0.187987878919;0.187987878919;0.000011060377;0.188064858317
88;0.001000000047;15.395442962646;0.000064954278;0.000000000000;0.002346776659;0.002346920781;0.002346920781;0.000002372259;0.002349293092;0.002349293092;0.000028458819;0.002377753844
89;0.001000000047;80.520736694336;0.000012419159;0.184658914804;0.000040513314;0.184951961040;0.184951961040;0.000042783962;0.184994757175;0.184994757175;0.000040513314;0.185291409492
90;966.862976074219;23471.525390625000;0.041193030775;0.170173749328;0.002478047274;0.173283904791;0.173283904791;0.003525487147;0.176809385419;0.176809385419;0.002478047274;0.179938599467
91;0.001000000047;84.463188171387;0.000011839476;0.169758275151;0.000024497880;0.169866740704;0.169866740704;0.000198124806;0.170064851642;0.170064851642;0.000024497880;0.170173749328
92;0.001000000047;70.158378601074;0.000014253464;0.165374487638;0.000007809703;0.165486648679;0.165486648679;0.000020099045;0.165506750345;0.165506750345;0.000007809703;0.165619716048
93;0.001000000047;6.295808315277;0.000158835814;0.000000000000;0.000006227203;0.000006227203;0.000006227203;0.000001055297;0.000007282501;0.000007282501;0.000724309415;0.000731697830
94;24.650196075439;6046.541992187500;0.004076743033;0.160249739885;0.001125948387;0.161909848452;0.161909848452;0.001044332981;0.162954181433;0.162954181433;0.001125948387;0.164642795920
96;4.869076728821;3049.284667968750;0.001596793067;0.151345223188;0.002654935932;0.154461830854;0.154461830854;0.000503742136;0.154965564609;0.154965564609;0.002654935932;0.158102437854
97;0.001000000047;70.158378601074;0.000014253464;0.054394666106;0.000000000000;0.054394666106;0.054394666106;0.000069881709;0.054464548826;0.054464548826;0.000000000000;0.054464548826
98;0.001000000047;215.360168457031;0.000004643383;0.038700297475;0.003208370414;0.043368637562;0.043368637562;0.000716835668;0.044085472822;0.044085472822;0.000000000000;0.044085472822
99;0.001000000047;302.147674560547;0.000003309639;0.030422540382;0.002019513631;0.032888934016;0.032888934016;0.000654885080;0.033543821424;0.033543821424;0.000000000000;0.033543821424
100;0.001000000047;1204.176391601562;0.000000830443;0.028298389167;0.000257609092;0.028619678691;0.028619678691;0.001120661618;0.029740341008;0.029740341008;0.000257609092;0.030075319111
101;0.001000000047;202.956222534180;0.000004927170;0.023242462426;0.000691625755;0.023992419243;0.023992419243;0.000094415605;0.024086834863;0.024086834863;0.000000000000;0.024086834863
102;0.001000000047;762.536071777344;0.000001311413;0.021045627072;0.000037640701;0.021088100970;0.021088100970;0.000790009159;0.021878110245;0.021878110245;0.000037640701;0.021920640022
103;406.702789306641;4919.634277343750;0.082669310272;0.000000000000;0.003101198468;0.003101198236;0.003101198236;0.000795574684;0.003896773094;0.003896773094;0.000000000000;0.003896773094
104;0.001000000047;55.249362945557;0.000018099754;0.016887973994;0.000240632449;0.017140096053;0.017140096053;0.000008757410;0.017148854211;0.017148854211;0.000000000000;0.017148854211
105;0.098172158003;887.417663574219;0.000110626781;0.000000000000;0.000187249621;0.000187249607;0.000187249607;0.000026962196;0.000214211803;0.000214211803;-0.000000000000;0.000214211803
106;0.001000000047;415.895050048828;0.000002404453;0.016005039215;0.000184152625;0.016199860722;0.016199860722;0.000270987628;0.016470847651;0.016470847651;0.000184152625;0.016673762351
107;0.354018807411;5096.131347656250;0.000069468151;0.000000000000;0.000055206390;0.000055206390;0.000055206390;0.000653209514;0.000708415930;0.000708415930;0.000055206390;0.000763622287
108;0.001000000047;102.852210998535;0.000009722687;0.015165602788;0.000002326776;0.015167682432;0.015167682432;0.000064043372;0.015231725760;0.015231725760;0.000002326776;0.015241416171
109;1.519286632538;604.405090332031;0.002513689455;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000034455858;0.000034455854;0.000034455854;0.000000000000;0.000034455854
110;0.001000000047;990.598815917969;0.000001009490;0.013870901428;0.000412105321;0.014265317470;0.014265317470;0.000865828653;0.015131146647;0.015131146647;0.000000000000;0.015131146647
111;0.001000000047;221.702423095703;0.000004510550;0.000869110052;0.000000226861;0.000869318494;0.000869318494;0.000132680856;0.001001999364;0.001001999364;0.000000226861;0.000959935773
112;0.654086351395;4056.484375000000;0.000161244621;0.000000000000;0.000015420213;0.000015420213;0.000015420213;0.000536531676;0.000551951816;0.000551951816;0.000015420213;0.000567372015
113;0.073856472969;1411.341308593750;0.000052330692;0.000108331646;0.000023277405;0.000131609049;0.000131609049;0.000146851569;0.000278460589;0.000278460589;0.000023277405;0.000301738037
116;0.001000000047;95.732276916504;0.000010445798;0.012888870202;0.000001108262;0.012890949845;0.012890949845;0.000017926794;0.012908876874;0.012908876874;0.000001108262;0.012910965830
117;0.067113116384;989.401489257812;0.000067832028;0.000000000000;0.000235758926;0.000235758926;0.000235758926;0.000134556234;0.000370315160;0.000370315160;0.000000000000;0.000370315160
118;0.001000000047;57.678936004639;0.000017337348;0.012392688543;0.000086330721;0.012494910508;0.012494910508;0.000023643981;0.012518554926;0.012518554926;0.000000000000;0.012518554926
120;0.537761211395;6223.670898437500;0.000086405795;0.007480319589;0.002101060469;0.009625315666;0.009625315666;0.000845751143;0.010471066460;0.010471066460;0.000000000000;0.010471066460
121;0.722572326660;12796.233398437500;0.000056467579;0.001567796222;0.000000000000;0.001567796222;0.001567796222;0.000604778819;0.002172575099;0.002172575099;0.000576768769;0.004045770969
122;0.536453783512;10708.944335937500;0.000050093993;0.000000000000;0.000653439434;0.000653439376;0.000653439376;0.000414580310;0.001068019657;0.001068019657;0.000000000000;0.001068019657
123;0.048873513937;1077.248657226562;0.000045368826;0.000219830123;0.000037274349;0.000257130800;0.000257130800;0.000038812199;0.000295942998;0.000295942998;0.000148888590;0.000499776565
128;0.051740989089;536.064331054688;0.000096520111;0.000731496140;0.000000000000;0.000731496140;0.000731496140;0.000064288237;0.000795784348;0.000795784348;0.000093449024;0.000862397137
129;0.038902819157;1021.416687011719;0.000038087121;0.000000000000;0.000000450476;0.000000450476;0.000000450476;0.000012933313;0.000013383789;0.000013383789;0.000000450476;0.000073531148
130;0.456173658371;5402.600585937500;0.000084435931;0.000000000000;0.000094051829;0.000094051822;0.000094051822;0.000154614216;0.000248666038;0.000248666038;0.000094051829;0.000657964963
131;0.001000000047;363.467193603516;0.000002751280;0.000000000000;0.000550228346;0.000550228579;0.000550228579;0.000320547231;0.000870775781;0.000870775781;0.000550228346;0.001321821590
132;0.001000000047;350.261352539062;0.000002855011;0.003710379126;0.000036582980;0.003746961942;0.003746961942;0.000428009080;0.004174971022;0.004174971022;0.000036582980;0.004211553838
133;0.837087869644;3862.179687500000;0.000216739747;0.000000000000;0.000013923011;0.000013923011;0.000013923011;0.000466691621;0.000480614603;0.000480614603;0.000013923011;0.000494537642
134;1.603386640549;22381.724609375000;0.000071638213;0.000740691263;0.000027956003;0.000768643746;0.000768643746;0.001357944799;0.002126588486;0.002126588486;0.000027956003;0.003215841483
135;0.124388784170;1390.711425781250;0.000089442554;0.000000000000;0.000281336397;0.000281336426;0.000281336426;0.000039535829;0.000320872292;0.000320872292;0.000281336397;0.000678973855
136;0.045663036406;778.622924804688;0.000058645888;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000061717379;0.000061717386;0.000061717386;0.000000000000;0.000061717386
137;0.001000000047;447.994934082031;0.000002232168;0.000000000000;0.000107634936;0.000107634900;0.000107634900;0.000192674837;0.000300309766;0.000300309766;0.000107634936;0.000347221881
138;0.086169719696;1070.018798828125;0.000080531034;0.004297121428;0.000232770049;0.004563102033;0.004563102033;0.000327230489;0.004890332464;0.004890332464;0.000232770049;0.005156476982
139;0.001000000047;391.211273193359;0.000002556163;0.000000000000;0.000099853460;0.000099855715;0.000099855715;0.000214797517;0.000314653211;0.000314653211;0.000099853460;0.000337347592
140;8.597111701965;7288.125488281250;0.001179605373;0.002664822619;0.000106122316;0.002772083972;0.002772083972;0.001071761828;0.003843845800;0.003843845800;0.000106122316;0.003959774040
142;0.142226934433;103.315826416016;0.001376622706;0.000819562003;0.000000000000;0.000819562003;0.000819562003;0.000010399522;0.000829961500;0.000829961500;0.000026869653;0.000859578839
144;0.104033306241;583.630126953125;0.000178252114;0.000328041613;0.000002711122;0.000330683979;0.000330683979;0.000050798499;0.000381482474;0.000381482474;0.000002711122;0.000384202285
145;0.097372211516;1724.586669921875;0.000056461184;0.000000000000;0.000001270852;0.000001270852;0.000001270852;0.000251933554;0.000253204402;0.000253204402;0.000001270852;0.000254535989
146;0.027509257197;390.430236816406;0.000070458831;0.000000000000;0.000024460680;0.000024460684;0.000024460684;0.000024584246;0.000049044931;0.000049044931;0.000024460680;0.000073505616
147;0.198351711035;458.800262451172;0.000432326895;0.000000000000;0.000075186850;0.000075186865;0.000075186865;0.000054570351;0.000129757216;0.000129757216;0.000039608429;0.000170438783
149;5.107114315033;13480.127929687500;0.000378862489;0.000000000000;0.007785566617;0.007863425650;0.007863425650;0.002445768099;0.010309192352;0.010309192352;0.000000000000;0.010309192352
150;296.784515380859;5261.760742187500;0.056404035538;0.090606018901;0.003083531046;0.094019353390;0.094019353390;0.000930396374;0.094949744642;0.094949744642;0.001743874047;0.096880674362
152;0.634226799011;11153.525390625000;0.000056863348;0.068830728531;0.000063504776;0.068899936974;0.068899936974;0.003028679173;0.071928612888;0.071928612888;0.000063504776;0.071997731924
154;0.001000000047;431.910980224609;0.000002315292;0.054306581616;0.000000000000;0.054306581616;0.054306581616;0.000124453421;0.054431036115;0.054431036115;0.000000000000;0.054431036115
155;0.001000000047;891.189514160156;0.000001122096;0.001223009545;0.000000000000;0.001223009545;0.001223009545;0.001284656464;0.002507666126;0.002507666126;0.000000000000;0.002507666126
157;0.317440956831;3428.819091796875;0.000092580260;0.000000000000;0.000000000000;0.000000000000;0.000000000000;0.000372763549;0.000372763549;0.000372763549;0.000000000000;0.000372763549
158;0.001000000047;840.386657714844;0.000001189928;0.051509846002;0.000000734165;0.051510706544;0.051510706544;0.000529480691;0.052040185779;0.052040185779;0.000000734165;0.051798913628
160;0.409587919712;5328.779785156250;0.000076863362;0.000000000000;0.000066690613;0.000066690838;0.000066690838;0.000080470614;0.000147161452;0.000147161452;0.000066690613;0.000488892372
161;0.445002108812;5454.261230468750;0.000081587976;0.000000000000;0.000089507703;0.000089507717;0.000089507717;0.000131989611;0.000221497321;0.000221497321;0.000089507703;0.000613786920
162;0.307969540358;2458.500976562500;0.000125267194;0.000000000000;0.000000102577;0.000000120426;0.000000120426;0.000171281601;0.000171402047;0.000171402047;0.000000102577;0.000171502994
163;1.445704936981;14075.802734375000;0.000102708531;0.000000000000;0.000067105146;0.000067105138;0.000067105138;0.001814260264;0.001881365315;0.001881365315;0.000067105146;0.001948470483
165;0.429395318031;7949.468750000000;0.000054015600;0.000000000000;0.001518822042;0.001524271676;0.001524271676;0.001667338656;0.003191610333;0.003191610333;0.001518822042;0.004720308352
166;0.001000000047;34.540519714355;0.000028951503;0.000000000000;0.008471192792;0.008471735753;0.008471735753;0.000032219174;0.008503954858;0.008503954858;-0.000000000000;0.008503954858
167;0.048203386366;1045.440185546875;0.000046108213;0.000000000000;0.000413293543;0.000414545502;0.000414545502;0.000236187028;0.000650732487;0.000650732487;0.000939201273;0.001621914562
168;0.001000000047;284.996368408203;0.000003508817;0.004637290724;0.000609512790;0.005261162762;0.005261162762;0.000314484525;0.005575647112;0.005575647112;0.000525739917;0.006121871527
169;0.014865159988;580.897460937500;0.000025589987;0.000000000000;0.002427568892;0.002427568892;0.002427568892;0.000108497727;0.002536066575;0.002536066575;0.000000000000;0.002536066575
170;0.347033292055;1670.988891601562;0.000207681369;0.000000000000;0.001508979476;0.001508980989;0.001508980989;0.000178827439;0.001687808428;0.001687808428;0.000413415313;0.002101224149
171;0.021475065500;29.243774414062;0.000734346570;0.000000000000;0.000830902718;0.000830902718;0.000830902718;0.000000368769;0.000831271522;0.000831271522;0.000000000000;0.000831271522
